job_id,experiment,plant_group,plant_id,plant_seed,manifest_id,trajectory,regime,config_group,config_value,control_points,method,compensation_gain,smoothing_window,learning_rate,scenario_id,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,trial_task_scores,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_axis_lag_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24001|no_residual_alignment,01_matched_ablation,independent_seeded,S24001,24001,ellipse--demand_aligned,ellipse,demand_aligned,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.381024334686419,0.08856057916344562,0.24859506425860695,0.013878740233294804,0.6666666666666666,0.0,0.753622467841397,0.024824283148483,0.032939945672781315,"[6.381024334686419, 2.1674477745220533, 0.7146904120910855, 0.22823397453034872, 0.08856057916344562]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 2], [3, 2], [3, 2], [3, 2], [3, 2]]","[[5, 4], [5, 4], [5, 4], [5, 4], [5, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[3.0, 2.0]",0.5,0.9990937027251038,0.2417885420000001
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24001|raw_top2,01_matched_ablation,independent_seeded,S24001,24001,ellipse--demand_aligned,ellipse,demand_aligned,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.381024334686419,0.0967451662612708,0.2541824548546631,0.015161384941815164,0.6666666666666666,0.0,0.753622467841397,0.023663674872714858,0.031399906295913375,"[6.381024334686419, 2.219249070532517, 0.7656027207422593, 0.2640411777631287, 0.0967451662612708]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 2], [3, 2], [3, 2], [3, 2], [3, 2]]","[[5, 4], [5, 4], [5, 4], [5, 4], [5, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5]]","[3.0, 2.0]",0.5,0.9990928542375365,0.24087062500000123
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24001|task_top2,01_matched_ablation,independent_seeded,S24001,24001,ellipse--demand_aligned,ellipse,demand_aligned,method,task_top2,12,task_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.381024334686419,0.0967451662612708,0.2541824548546631,0.015161384941815164,0.6666666666666666,0.0,0.753622467841397,0.023663674872714858,0.031399906295913375,"[6.381024334686419, 2.219249070532517, 0.7656027207422593, 0.2640411777631287, 0.0967451662612708]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 2], [3, 2], [3, 2], [3, 2], [3, 2]]","[[5, 4], [5, 4], [5, 4], [5, 4], [5, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5]]","[3.0, 2.0]",0.5,0.9990928542375365,0.24256895799999967
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24001|uniform_full_trajectory,01_matched_ablation,independent_seeded,S24001,24001,ellipse--demand_aligned,ellipse,demand_aligned,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.381024334686419,0.11843307172713062,0.2694600617928773,0.018560197472268492,0.6666666666666666,0.0,0.753622467841397,0.01980132182288401,0.02627485600263617,"[6.381024334686419, 2.40596311884136, 0.8955512324299428, 0.3264817916277469, 0.11843307172713062]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 2], [3, 2], [3, 2], [3, 2], [3, 2]]","[[5, 4], [5, 4], [5, 4], [5, 4], [5, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5]]","[3.0, 2.0]",0.5,0.9990936451570658,0.25819174999999994
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24001|v11_full,01_matched_ablation,independent_seeded,S24001,24001,ellipse--demand_aligned,ellipse,demand_aligned,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.381024334686419,0.0967451662612708,0.2541824548546631,0.015161384941815164,0.6666666666666666,0.0,0.753622467841397,0.023663674872714858,0.031399906295913375,"[6.381024334686419, 2.219249070532517, 0.7656027207422593, 0.2640411777631287, 0.0967451662612708]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 2], [3, 2], [3, 2], [3, 2], [3, 2]]","[[5, 4], [5, 4], [5, 4], [5, 4], [5, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5], [0.75, 0.5]]","[3.0, 2.0]",0.5,0.9990928542375365,0.24060100000000162
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24002|no_residual_alignment,01_matched_ablation,independent_seeded,S24002,24002,ellipse--demand_aligned,ellipse,demand_aligned,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.950044622215147,0.16289229381451523,0.25597516320753283,0.023437589637028477,0.6666666666666666,0.0,0.9367271815692615,0.032683326890847894,0.0348909773666382,"[6.950044622215147, 2.399914379138013, 0.8209918564384189, 0.33878053229337013, 0.16289229381451523]","[[3, 4], [3, 4], [2, 3], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[0.0, 3.0]",0.5,0.9975459986307283,0.2686614590000005
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24002|raw_top2,01_matched_ablation,independent_seeded,S24002,24002,ellipse--demand_aligned,ellipse,demand_aligned,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.950044622215147,0.14562981848408782,0.2468410085453353,0.020953796184069978,0.6666666666666666,0.0,0.9367271815692615,0.028455272279622027,0.030377331670841504,"[6.950044622215147, 2.2894270903015794, 0.7347194634759435, 0.29024032180354303, 0.14562981848408782]","[[3, 4], [2, 4], [1, 2], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75]]","[0.0, 3.0]",0.5,0.9975462145386673,0.2705090410000004
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24002|task_top2,01_matched_ablation,independent_seeded,S24002,24002,ellipse--demand_aligned,ellipse,demand_aligned,method,task_top2,12,task_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.950044622215147,0.16165979389340474,0.24944930998273632,0.02326025265746853,0.6666666666666666,0.0,0.9367271815692615,0.035335610773150165,0.03772241424013535,"[6.950044622215147, 2.2894270903015794, 0.7402968660193764, 0.3491591770679512, 0.16165979389340474]","[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75]]","[0.0, 3.0]",0.5,0.9975464428275642,0.2774779170000006
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24002|uniform_full_trajectory,01_matched_ablation,independent_seeded,S24002,24002,ellipse--demand_aligned,ellipse,demand_aligned,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.950044622215147,0.14754964753082092,0.25802200914831197,0.021230028805742155,0.6666666666666666,0.0,0.9367271815692615,0.027182913786800253,0.029019029576212156,"[6.950044622215147, 2.4756753329404115, 0.8513695550233051, 0.29721588554079104, 0.14754964753082092]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75]]","[0.0, 3.0]",0.5,0.9975463360202101,0.28071300000000043
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24002|v11_full,01_matched_ablation,independent_seeded,S24002,24002,ellipse--demand_aligned,ellipse,demand_aligned,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,6.950044622215147,0.12540935392640085,0.24606454463593724,0.018044395502950002,0.6666666666666666,0.0,0.9367271815692615,0.03133127297215425,0.033447596684091335,"[6.950044622215147, 2.2894270903015794, 0.7347194634759435, 0.2787647188109619, 0.12540935392640085]","[[3, 4], [2, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75]]","[0.0, 3.0]",0.5,0.9975462145386673,0.2760313330000006
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24003|no_residual_alignment,01_matched_ablation,independent_seeded,S24003,24003,ellipse--demand_aligned,ellipse,demand_aligned,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,12.425375143018861,0.4348677212089085,0.2707039376955669,0.03499835749049693,0.8333333333333334,0.0,1.6787945346039788,0.08976877289896651,0.053472161749765657,"[12.425375143018861, 4.592786078778936, 1.6144042005765105, 0.8170802027699623, 0.4348677212089085]","[[3, 4], [3, 4], [2, 3], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 5], [1, 5], [1, 5], [1, 5], [1, 5]]","[[3, 7], [3, 7], [3, 7], [3, 7], [3, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[1.0, 5.0]",0.5,0.9922357195330775,0.2876312499999987
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24003|raw_top2,01_matched_ablation,independent_seeded,S24003,24003,ellipse--demand_aligned,ellipse,demand_aligned,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,12.425375143018861,0.2865629933486658,0.24789202139690528,0.023062723664296757,0.8333333333333334,0.0,1.6787945346039788,0.06589622468479012,0.039252108180310934,"[12.425375143018861, 4.135846630976097, 1.2386650363147123, 0.5901247077966518, 0.2865629933486658]","[[3, 4], [2, 4], [1, 2], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 5], [1, 5], [1, 5], [1, 5], [1, 5]]","[[3, 7], [3, 7], [3, 7], [3, 7], [3, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25]]","[1.0, 5.0]",0.5,0.9922656623201357,0.2869051659999986
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24003|task_top2,01_matched_ablation,independent_seeded,S24003,24003,ellipse--demand_aligned,ellipse,demand_aligned,method,task_top2,12,task_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,12.425375143018861,0.3239169646235853,0.2516697888394433,0.026068988734362402,0.8333333333333334,0.0,1.6787945346039788,0.0761015292658906,0.04533105612226851,"[12.425375143018861, 4.135846630976097, 1.3382728256637093, 0.6596006435166692, 0.3239169646235853]","[[3, 4], [3, 4], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 5], [1, 5], [1, 5], [1, 5], [1, 5]]","[[3, 7], [3, 7], [3, 7], [3, 7], [3, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25]]","[1.0, 5.0]",0.5,0.9922655766797784,0.3028364159999999
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24003|uniform_full_trajectory,01_matched_ablation,independent_seeded,S24003,24003,ellipse--demand_aligned,ellipse,demand_aligned,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,12.425375143018861,0.316947015292539,0.25990193884622886,0.025508043953957733,0.8333333333333334,0.0,1.6787945346039788,0.06329035416822938,0.037699880994167836,"[12.425375143018861, 4.454282316568867, 1.4558745345021875, 0.6361984320226092, 0.316947015292539]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 5], [1, 5], [1, 5], [1, 5], [1, 5]]","[[3, 7], [3, 7], [3, 7], [3, 7], [3, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25]]","[1.0, 5.0]",0.5,0.9922639811714535,0.2668699169999993
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24003|v11_full,01_matched_ablation,independent_seeded,S24003,24003,ellipse--demand_aligned,ellipse,demand_aligned,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,12.425375143018861,0.2904479779459015,0.24785377727131344,0.02337538904079595,0.8333333333333334,0.0,1.6787945346039788,0.06786928005749653,0.04042738921204948,"[12.425375143018861, 4.135846630976097, 1.2386650363147123, 0.5862814250680544, 0.2904479779459015]","[[3, 4], [2, 4], [2, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 5], [1, 5], [1, 5], [1, 5], [1, 5]]","[[3, 7], [3, 7], [3, 7], [3, 7], [3, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25], [0.25, 1.25]]","[1.0, 5.0]",0.5,0.9922641132821493,0.2964565409999995
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24004|no_residual_alignment,01_matched_ablation,independent_seeded,S24004,24004,ellipse--demand_aligned,ellipse,demand_aligned,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,10.568343605405774,0.3128872982648473,0.2828995124587825,0.029606086814285965,0.6666666666666666,0.0,1.3549400880837537,0.06504488994672988,0.048005731411136184,"[10.568343605405774, 4.12686409429112, 1.671378140078436, 0.7202593276598731, 0.3128872982648473]","[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 5], [3, 5], [3, 5], [3, 5], [3, 5]]","[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[3.0, 5.0]",0.5,0.9967260639649523,0.2888629579999993
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24004|raw_top2,01_matched_ablation,independent_seeded,S24004,24004,ellipse--demand_aligned,ellipse,demand_aligned,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,10.568343605405774,0.225270722607034,0.25846079405199673,0.021315613024902657,0.6666666666666666,0.0,1.3549400880837537,0.04953640888018877,0.03655985184573471,"[10.568343605405774, 3.79786864965049, 1.2765570549698468, 0.45477705164333315, 0.225270722607034]","[[3, 4], [3, 4], [3, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 5], [3, 5], [3, 5], [3, 5], [3, 5]]","[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25]]","[3.0, 5.0]",0.5,0.9967322171482578,0.29844849999999923
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24004|task_top2,01_matched_ablation,independent_seeded,S24004,24004,ellipse--demand_aligned,ellipse,demand_aligned,method,task_top2,12,task_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,10.568343605405774,0.21669571792482506,0.258359370818111,0.020504227153816595,0.6666666666666666,0.0,1.3549400880837537,0.052160487702092535,0.038496527013132636,"[10.568343605405774, 3.79786864965049, 1.2765570549698468, 0.45477705164333315, 0.21669571792482506]","[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 5], [3, 5], [3, 5], [3, 5], [3, 5]]","[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25]]","[3.0, 5.0]",0.5,0.9967322171482578,0.30112062499999936
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24004|uniform_full_trajectory,01_matched_ablation,independent_seeded,S24004,24004,ellipse--demand_aligned,ellipse,demand_aligned,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,10.568343605405774,0.22091650137429103,0.2707104122277333,0.0209036070005607,0.6666666666666666,0.0,1.3549400880837537,0.04156791470291612,0.030678784300864716,"[10.568343605405774, 4.058326145579539, 1.4536862726818605, 0.5372001442834716, 0.22091650137429103]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 5], [3, 5], [3, 5], [3, 5], [3, 5]]","[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25]]","[3.0, 5.0]",0.5,0.9967330807592928,0.2854031660000018
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24004|v11_full,01_matched_ablation,independent_seeded,S24004,24004,ellipse--demand_aligned,ellipse,demand_aligned,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,10.568343605405774,0.21669571792482506,0.258359370818111,0.020504227153816595,0.6666666666666666,0.0,1.3549400880837537,0.052160487702092535,0.038496527013132636,"[10.568343605405774, 3.79786864965049, 1.2765570549698468, 0.45477705164333315, 0.21669571792482506]","[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 5], [3, 5], [3, 5], [3, 5], [3, 5]]","[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25], [0.75, 1.25]]","[3.0, 5.0]",0.5,0.9967322171482578,0.2895626670000002
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24005|no_residual_alignment,01_matched_ablation,independent_seeded,S24005,24005,ellipse--demand_aligned,ellipse,demand_aligned,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,2.9968631637732948,0.05098523858252973,0.2592608857251585,0.0170128683881366,0.5,0.0,0.33723064299849864,0.00837283338097791,0.024828210469044435,"[2.9968631637732948, 1.0687734533193822, 0.37984298942685213, 0.13533694902371401, 0.05098523858252973]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[1.0, 1.0]",1.0,0.999833021141417,0.22542049999999847
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24005|raw_top2,01_matched_ablation,independent_seeded,S24005,24005,ellipse--demand_aligned,ellipse,demand_aligned,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,2.9968631637732948,0.052597689034701384,0.26020826378080575,0.01755091445966342,0.5,0.0,0.33723064299849864,0.008206301550276702,0.024334388705931555,"[2.9968631637732948, 1.0726804411620148, 0.3836521532597106, 0.1381712217106825, 0.052597689034701384]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]","[1.0, 1.0]",1.0,0.99983303853186,0.22072083400000153
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24005|task_top2,01_matched_ablation,independent_seeded,S24005,24005,ellipse--demand_aligned,ellipse,demand_aligned,method,task_top2,12,task_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,2.9968631637732948,0.05413809609482912,0.26083090305627105,0.01806492093107943,0.5,0.0,0.33723064299849864,0.00844173036721655,0.025032512740113397,"[2.9968631637732948, 1.0743925115289281, 0.3867832801944596, 0.1400216797147984, 0.05413809609482912]","[[3, 4], [3, 4], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]","[1.0, 1.0]",1.0,0.9998330812631382,0.21855925000000198
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24005|uniform_full_trajectory,01_matched_ablation,independent_seeded,S24005,24005,ellipse--demand_aligned,ellipse,demand_aligned,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,2.9968631637732948,0.08241869947115382,0.2797991606983807,0.027501655887211738,0.5,0.0,0.33723064299849864,0.007957691400044216,0.02359717767427097,"[2.9968631637732948, 1.1666975975792273, 0.4602296531764225, 0.18751100942877247, 0.08241869947115382]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]","[1.0, 1.0]",1.0,0.9998330572542913,0.233876458000001
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24005|v11_full,01_matched_ablation,independent_seeded,S24005,24005,ellipse--demand_aligned,ellipse,demand_aligned,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,2.9968631637732948,0.052597689034701384,0.26020826378080575,0.01755091445966342,0.5,0.0,0.33723064299849864,0.008206301550276702,0.024334388705931555,"[2.9968631637732948, 1.0726804411620148, 0.3836521532597106, 0.1381712217106825, 0.052597689034701384]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]","[1.0, 1.0]",1.0,0.99983303853186,0.2285006249999988
01_matched_ablation|matched|ellipse--demand_aligned|n0_d0_m0|24006|no_residual_alignment,01_matched_ablation,independent_seeded,S24006,24006,ellipse--demand_aligned,ellipse,demand_aligned,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,15.517239258692609,0.5444269729976435,0.27762841119868514,0.035085298610231894,0.8333333333333334,0.0,2.110666119590787,0.1436166016140903,0.06804325908350416,"[15.517239258692609, 6.148692141342581, 2.0523519002576562, 1.000228768877406, 0.5444269729976435]","[[3, 4], [2, 4], [2, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 7], [1, 7], [1, 7], [1, 7], [1, 7]]","[[3, 9], [3, 9], [3, 9], [3, 9], [3, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[1.0, 7.0]",1.0,0.9878523878621822,0.34080654199999927
