manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1049,error_peak_dynamic,3.381007365170338,0.8224593042550106,0.8224593042550106,0.5104896575376541,0.2432586550173263,0.8333333333333334,0.0,3.949361526227346,0.967677039133202,0.9390003933843484,0.28897201652943866,0.30774429762262906,3,"[[2, 3], [3, 4], [1, 2], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.17986458299999875
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1049,violation_dynamic,3.381007365170338,1.0129939811184796,1.0129939811184796,0.4865816470261162,0.29961306548867694,0.8333333333333334,0.16666666666666666,3.949361526227346,1.3020532550746196,0.9390003933843484,0.2838324308560151,0.3022708327448355,3,"[[2, 3], [3, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.2617441249999999
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1049,violation_safe,3.381007365170338,0.916899512485897,1.0129939811184796,0.4865816470261162,0.27119122008765656,0.8333333333333334,0.3333333333333333,3.949361526227346,1.0392009147700045,0.9390003933843484,0.32573705208663595,0.3468976737194043,3,"[[2, 3], [3, 4], [1, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,0.20334933400000033
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1049,dual_anchor_dynamic,3.381007365170338,0.7432560791624198,0.7432560791624198,0.48493898369185545,0.2198327299783844,0.8333333333333334,0.0,3.949361526227346,0.8644087691464825,0.9390003933843484,0.24038723837804013,0.2560033415019515,3,"[[2, 3], [3, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.2227480840000009
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1061,full_trajectory,3.2623783326771782,0.9159544962927216,0.9159544962927216,0.48255666672734787,0.28076280642198526,1.0,0.16666666666666666,4.3224176493371145,1.159766727597996,0.8992900212523998,0.22174761740444718,0.2465807605600132,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.25813641699999934
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1061,error_peak_dynamic,3.2623783326771782,0.7654189902914886,0.7654189902914886,0.4478164217401712,0.2346199343665237,1.0,0.0,4.3224176493371145,0.8946414973477017,0.8992900212523998,0.34701094881339756,0.38587212202147136,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.20406879100000097
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1061,violation_dynamic,3.2623783326771782,0.9889164628915454,0.9889164628915454,0.4514540079511198,0.3031274616393186,1.0,0.16666666666666666,4.3224176493371145,1.2758026835453666,0.8992900212523998,0.3453917277650957,0.38407156712812685,3,"[[3, 4], [1, 3], [1, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.20611933400000026
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1061,violation_safe,3.2623783326771782,0.9889164628915454,0.9889164628915454,0.4514540079511198,0.3031274616393186,1.0,0.16666666666666666,4.3224176493371145,1.2758026835453666,0.8992900212523998,0.3453917277650957,0.38407156712812685,3,"[[3, 4], [1, 3], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,0.2068062089999998
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,1061,dual_anchor_dynamic,3.2623783326771782,0.7001544606598786,0.7001544606598786,0.4313963914223757,0.21461473479236748,1.0,0.0,4.3224176493371145,0.8103121850966805,0.8992900212523998,0.25724624320006295,0.28605481782374054,2,"[[1, 3], [3, 4], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.22620908300000053
ellipse--neutral,ellipse,neutral,1031,full_trajectory,7.530787567240884,0.28148296926206,0.28148296926206,0.29686900303950836,0.03737762707402849,0.6666666666666666,0.0,10.004801569417781,0.3465688477850208,1.3209910186892193,0.05070749593897509,0.03838595056406262,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.16842629199999948
ellipse--neutral,ellipse,neutral,1031,error_peak_dynamic,7.530787567240884,0.29300644165963335,0.29300644165963335,0.28509229663978386,0.03890780865127823,0.6666666666666666,0.0,10.004801569417781,0.3582728045825396,1.3209910186892193,0.05559816277993719,0.042088221640678235,1,"[[3, 4], [3, 4], [3, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.16177262499999934
ellipse--neutral,ellipse,neutral,1031,violation_dynamic,7.530787567240884,0.29300644165963335,0.29300644165963335,0.28509229663978386,0.03890780865127823,0.6666666666666666,0.0,10.004801569417781,0.3582728045825396,1.3209910186892193,0.05559816277993719,0.042088221640678235,1,"[[3, 4], [3, 4], [3, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.16460404199999878
ellipse--neutral,ellipse,neutral,1031,violation_safe,7.530787567240884,0.29300644165963335,0.29300644165963335,0.28509229663978386,0.03890780865127823,0.6666666666666666,0.0,10.004801569417781,0.3582728045825396,1.3209910186892193,0.05559816277993719,0.042088221640678235,1,"[[3, 4], [3, 4], [3, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,0.16340537499999996
ellipse--neutral,ellipse,neutral,1031,dual_anchor_dynamic,7.530787567240884,0.29300644165963335,0.29300644165963335,0.28509229663978386,0.03890780865127823,0.6666666666666666,0.0,10.004801569417781,0.3582728045825396,1.3209910186892193,0.05559816277993719,0.042088221640678235,1,"[[3, 4], [3, 4], [3, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,0.1641974580000003
ellipse--neutral,ellipse,neutral,1049,full_trajectory,4.0467091901494,0.12298700134165058,0.12298700134165058,0.28851787555623615,0.030391855594918606,0.6666666666666666,0.0,5.070911591352181,0.16222170328009108,0.7888739671858576,0.01985489231480687,0.025168649417644032,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.1643177920000003
ellipse--neutral,ellipse,neutral,1049,error_peak_dynamic,4.0467091901494,0.09313012690038155,0.09313012690038155,0.27325649259924556,0.023013792818886325,0.6666666666666666,0.0,5.070911591352181,0.11102532744576936,0.7888739671858576,0.021859574728562082,0.027709844205585248,1,"[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.14603920899999956
ellipse--neutral,ellipse,neutral,1049,violation_dynamic,4.0467091901494,0.09313012690038155,0.09313012690038155,0.27325649259924556,0.023013792818886325,0.6666666666666666,0.0,5.070911591352181,0.11102532744576936,0.7888739671858576,0.021859574728562082,0.027709844205585248,1,"[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.14721295900000086
ellipse--neutral,ellipse,neutral,1049,violation_safe,4.0467091901494,0.09313012690038155,0.09313012690038155,0.27325649259924556,0.023013792818886325,0.6666666666666666,0.0,5.070911591352181,0.11102532744576936,0.7888739671858576,0.021859574728562082,0.027709844205585248,1,"[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,0.14814204099999984
