manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
rounded_square--demand_conflict,rounded_square,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,full_trajectory,8.472234057906292,2.0086717068118753,2.0086717068118753,0.3854609392384889,0.23708878827980234,1.0,0.8333333333333334,2.3159225043450578,0.5627879338523648,0.24300810273076087,0.3854609392384889,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3115237500000001
rounded_square--demand_conflict,rounded_square,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,error_peak_dynamic,8.472234057906292,2.0005524812173716,2.0005524812173716,0.37506377823055115,0.23613045479432374,1.0,0.8333333333333334,2.3159225043450578,0.6831168080975225,0.2949653137425286,0.37506377823055115,1,"[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3464229579999998
rounded_square--demand_conflict,rounded_square,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,violation_safe,8.472234057906292,2.107078088931527,2.107078088931527,0.43739924339608416,0.24870395158231035,1.0,0.8333333333333334,2.3159225043450578,0.7455286973435385,0.32191435419138686,0.43739924339608416,3,"[[1, 3], [3, 4], [1, 2], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.23696095799999917
rounded_square--demand_conflict,rounded_square,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,dual_anchor_dynamic,8.472234057906292,2.011577412948303,2.011577412948303,0.4117879476005436,0.2374317563938284,1.0,0.6666666666666666,2.3159225043450578,0.6629594491165233,0.2862614996282045,0.4117879476005436,2,"[[3, 4], [1, 2], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2741386669999999
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,full_trajectory,9.417559341465854,1.3452842187181169,1.3452842187181169,0.4143047806125626,0.142848499270377,1.0,0.16666666666666666,2.2302378939430465,0.21778026859530533,0.09764889619477822,0.4143047806125626,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.29070799999999863
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,error_peak_dynamic,9.417559341465854,0.8369397155231848,0.8369397155231848,0.3898748360633298,0.0888701292104536,1.0,0.16666666666666666,2.2302378939430465,0.2102824111348726,0.09428698692007902,0.3898748360633298,2,"[[3, 4], [2, 3], [2, 3], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.27597870800000024
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,violation_safe,9.417559341465854,1.00152814048786,1.00152814048786,0.3833294560946034,0.10634688927077905,1.0,0.3333333333333333,2.2302378939430465,0.27495340624381287,0.1232843397516204,0.3833294560946034,3,"[[2, 3], [3, 5], [2, 3], [0, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2533551670000005
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,dual_anchor_dynamic,9.417559341465854,1.0794829935050427,1.0794829935050427,0.38603757159280816,0.11462449604666043,1.0,0.16666666666666666,2.2302378939430465,0.20607732673665596,0.0924014999907981,0.38603757159280816,3,"[[3, 4], [2, 3], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.288556625
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,full_trajectory,8.115118869324766,1.5714075138851102,1.5714075138851102,0.4735733519716915,0.19363949428085978,1.0,0.16666666666666666,2.21125278869858,0.2999396722405954,0.13564241672121222,0.4735733519716915,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.29838950000000075
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,error_peak_dynamic,8.115118869324766,1.6055949041314723,1.6055949041314723,0.4606186405774858,0.19785229643408403,1.0,0.3333333333333333,2.21125278869858,0.4155048284758737,0.18790471654777047,0.4606186405774858,2,"[[2, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.26559908399999976
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,violation_safe,8.115118869324766,1.346261756647877,1.346261756647877,0.4444422597001168,0.16589550668650838,1.0,0.16666666666666666,2.21125278869858,0.2951612124581065,0.13348144272180745,0.4444422597001168,2,"[[2, 3], [3, 5], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.27190850000000033
figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,dual_anchor_dynamic,8.115118869324766,0.9997083218015568,0.9997083218015568,0.4404464123592604,0.12319084142814773,1.0,0.3333333333333333,2.21125278869858,0.3274165833963428,0.14806836426378997,0.4404464123592604,2,"[[3, 4], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2762914579999993
