manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
ellipse--demand_conflict,ellipse,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,dual_anchor_dynamic,7.515856994242947,0.622981625087794,0.622981625087794,0.3740290394101333,0.08288896736127233,0.8333333333333334,0.0,1.8792394126644412,0.10536561466314957,0.05606822310828352,0.3740290394101333,3,"[[3, 4], [1, 4], [2, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.22426950000000012
ellipse--demand_conflict,ellipse,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,full_trajectory,4.261619018756928,0.21217959932149077,0.21217959932149077,0.3236673229209978,0.04978849549610408,0.6666666666666666,0.0,1.058919978843729,0.0361710308792148,0.03415841763483506,0.3236673229209978,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.18118733399999964
ellipse--demand_conflict,ellipse,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,error_peak_dynamic,4.261619018756928,0.29119802330021766,0.29119802330021766,0.3443687475034079,0.06833037444655417,0.6666666666666666,0.0,1.058919978843729,0.05343285782007672,0.050459769281548446,0.3443687475034079,1,"[[3, 4], [3, 4], [3, 4], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,1,0.22324883299999954
ellipse--demand_conflict,ellipse,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,violation_safe,4.261619018756928,0.35387204102336445,0.35387204102336445,0.32399035150719047,0.08303699590832626,0.6666666666666666,0.0,1.058919978843729,0.09260447178390546,0.08745181282255479,0.32399035150719047,1,"[[1, 4], [1, 4], [1, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.15424812499999963
ellipse--demand_conflict,ellipse,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,dual_anchor_dynamic,4.261619018756928,0.25891553623296804,0.25891553623296804,0.3287856534542317,0.06075520479268255,0.6666666666666666,0.0,1.058919978843729,0.041040057304398844,0.038756523745271,0.3287856534542317,2,"[[3, 4], [1, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.18174983399999967
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,full_trajectory,13.099235288487636,2.6439774755098644,2.6439774755098644,0.36050016899854287,0.20184212416075498,1.0,0.6666666666666666,3.3581692874719766,0.8924526242948077,0.2657556983872735,0.36050016899854287,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3566284579999994
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,error_peak_dynamic,13.099235288487636,3.0108811035878387,3.0108811035878387,0.3764361431045181,0.2298516697561708,1.0,0.8333333333333334,3.3581692874719766,1.1513611232469103,0.3428538065493574,0.3764361431045181,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3549310420000005
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,violation_safe,13.099235288487636,2.684619628413051,2.684619628413051,0.3841815803732126,0.20494475969696108,1.0,0.8333333333333334,3.3581692874719766,1.2072888718116483,0.3595080439558463,0.3841815803732126,3,"[[3, 4], [1, 3], [1, 2], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.29406583299999944
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,dual_anchor_dynamic,13.099235288487636,2.8736272533830753,2.8736272533830753,0.3748888032777646,0.21937366495802887,1.0,0.8333333333333334,3.3581692874719766,1.097956112234768,0.326950793198787,0.3748888032777646,1,"[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.34363924999999984
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,full_trajectory,6.94651909408651,2.1922471596751354,2.1922471596751354,0.4607996187458838,0.31558930882970865,1.0,0.6666666666666666,1.7187532220870834,0.5162742760525687,0.30037719750462866,0.4607996187458838,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.29444362500000043
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,error_peak_dynamic,6.94651909408651,1.9381161231492827,1.9381161231492827,0.4691899093979899,0.2790053690054891,1.0,0.8333333333333334,1.7187532220870834,0.6234481461263313,0.36273278683328236,0.4691899093979899,3,"[[1, 4], [2, 4], [1, 2], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.22517579100000074
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,violation_safe,6.94651909408651,2.0872867348886714,2.0872867348886714,0.4753171676115229,0.3004795217025394,1.0,0.8333333333333334,1.7187532220870834,0.6199537949530076,0.36069971359832403,0.4753171676115229,3,"[[1, 4], [1, 2], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.23981333300000074
rounded_square--demand_conflict,rounded_square,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,dual_anchor_dynamic,6.94651909408651,2.265869475936716,2.3595880034587253,0.4518345651389027,0.3261877560900429,1.0,0.8333333333333334,1.7187532220870834,0.7732634904264514,0.4498979146566934,0.4518345651389027,2,"[[1, 4], [2, 4], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,0.25880954099999975
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,full_trajectory,11.715191389043436,4.53113932780889,4.53113932780889,0.5782262543069835,0.3867746737835296,1.0,0.8333333333333334,2.9635365531864117,0.867401889795611,0.29269147662881884,0.5782262543069835,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.36672749999999965
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,error_peak_dynamic,11.715191389043436,3.211173180672125,3.211173180672125,0.5021808999195512,0.27410334786978857,1.0,1.0,2.9635365531864117,1.0314648264099073,0.34805200067496056,0.5021808999195512,2,"[[3, 4], [3, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3426966250000003
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,violation_safe,11.715191389043436,2.982443813273854,2.982443813273854,0.5114542669934613,0.25457917965071974,1.0,0.8333333333333334,2.9635365531864117,0.727258755801935,0.24540232345708107,0.5114542669934613,3,"[[2, 3], [3, 5], [2, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.3208202079999989
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,dual_anchor_dynamic,11.715191389043436,3.4022762651912837,4.176838818609274,0.4847251607677201,0.29041576464326846,1.0,1.0,2.9635365531864117,1.0749574756925169,0.362727928743351,0.4847251607677201,1,"[[3, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,0.3728035839999997
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,full_trajectory,6.691696705403293,1.0036600511633285,1.0036600511633285,0.43155583597196934,0.1499858847985311,1.0,0.3333333333333333,1.9151760368749553,0.26091054065828523,0.1362331898659405,0.43155583597196934,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.26627595800000137
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,error_peak_dynamic,6.691696705403293,1.0129344298616043,1.0129344298616043,0.42848038667127836,0.15137183803379758,1.0,0.16666666666666666,1.9151760368749553,0.35332347098746436,0.18448615907078278,0.42848038667127836,1,"[[2, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.23382379199999903
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,violation_safe,6.691696705403293,1.0302661409566927,1.0302661409566927,0.431462030098429,0.15396187040646828,1.0,0.16666666666666666,1.9151760368749553,0.3420262957693905,0.1785873931085124,0.431462030098429,2,"[[2, 4], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2274579999999986
figure_eight--demand_conflict,figure_eight,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,dual_anchor_dynamic,6.691696705403293,0.9674613186199226,0.9674613186199226,0.42525727546526,0.14457638491576194,1.0,0.16666666666666666,1.9151760368749553,0.3225914295313521,0.16843957073404767,0.42525727546526,1,"[[2, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.26065937499999947
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,full_trajectory,6.136645681740642,1.0640702606878398,1.0640702606878398,0.41492200518006894,0.17339607268738697,1.0,0.3333333333333333,1.2982879289366012,0.42517548018919893,0.32748935787876476,0.41492200518006894,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2552289590000001
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,error_peak_dynamic,6.136645681740642,0.8888841240102399,0.8888841240102399,0.3719535636466564,0.14484853291352326,1.0,0.16666666666666666,1.2982879289366012,0.5760945380989837,0.44373403253533283,0.3719535636466564,1,"[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.21342058299999955
