manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,compensation_gain,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_lag_steps,median_estimated_axis_lag_steps,configured_mean_delay_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,delay_aware_gain_0p75,0.75,8.775414819092836,3.8254471615618897,4.370729847352335,0.6147612804454318,0.435927786939347,1.0,0.8333333333333334,2.293773739811386,1.19337369075421,0.5202665241308149,0.6147612804454318,3,"[[2, 3], [1, 3], [3, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.75, 6.0], [3.75, 6.0], [3.75, 6.0], [3.75, 6.0], [3.75, 6.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9974795637057208,0.37961575000000014
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,delay_aware_gain_1p0,1.0,8.775414819092836,4.465106773415186,5.420293761419496,0.6616947583537931,0.5088200233794496,1.0,0.8333333333333334,2.293773739811386,1.2767678782839174,0.5566232868237929,0.6616947583537931,3,"[[2, 3], [1, 3], [3, 4], [1, 2]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[5.0, 8.0], [5.0, 8.0], [5.0, 8.0], [5.0, 8.0], [5.0, 8.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9975213591994777,0.36753966699999996
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1571,dual_anchor_dynamic,0.0,6.3517668942509715,2.6093677377716737,2.6521342181462053,0.5513190141404802,0.4108097449441085,1.0,0.6666666666666666,1.6729976942172253,0.8310566780322646,0.4967470552439139,0.5513190141404802,2,"[[2, 3], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[6, 8], [6, 8], [6, 8], [6, 8], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",5.0,"[4.0, 6.0]",5.5,0.5,0.9981102652574725,0.3027898750000002
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1571,fixed_delay_dual_anchor,1.0,6.3517668942509715,2.6503408615116295,2.6503408615116295,0.5852641699440151,0.4172604104710567,1.0,0.6666666666666666,1.6729976942172253,0.6849628231002683,0.409422454954879,0.5852641699440151,2,"[[2, 3], [2, 3], [3, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[6, 8], [6, 8], [6, 8], [6, 8], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",5.0,"[4.0, 6.0]",5.5,0.5,0.9981919393878111,0.30603104100000067
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1571,delay_aware_gain_0p25,0.25,6.3517668942509715,2.158886134216972,2.158886134216972,0.5364566176943306,0.33988749432398013,1.0,0.8333333333333334,1.6729976942172253,0.6410046785790582,0.3831473771868982,0.5364566176943306,2,"[[2, 3], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[6, 8], [6, 8], [6, 8], [6, 8], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.5], [1.0, 1.5], [1.0, 1.5], [1.0, 1.5], [1.0, 1.5]]",5.0,"[4.0, 6.0]",5.5,0.5,0.998160467006544,0.30402908300000053
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1571,delay_aware_gain_0p5,0.5,6.3517668942509715,2.330428421656427,2.4131078552429646,0.5302359796909648,0.3668945130473403,1.0,0.8333333333333334,1.6729976942172253,0.7086162209285942,0.423560787547975,0.5302359796909648,3,"[[2, 3], [3, 4], [2, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[6, 8], [6, 8], [6, 8], [6, 8], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 3.0], [2.0, 3.0], [2.0, 3.0], [2.0, 3.0], [2.0, 3.0]]",5.0,"[4.0, 6.0]",5.5,0.5,0.9981773794276737,0.3122328750000003
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1571,delay_aware_gain_0p75,0.75,6.3517668942509715,2.65735230729781,2.6920380799555685,0.5484602713909774,0.4183642680122594,1.0,0.6666666666666666,1.6729976942172253,0.7502236303659213,0.4484307617153899,0.5484602713909774,3,"[[2, 3], [3, 4], [1, 2], [2, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[6, 8], [6, 8], [6, 8], [6, 8], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.0, 4.5], [3.0, 4.5], [3.0, 4.5], [3.0, 4.5], [3.0, 4.5]]",5.0,"[4.0, 6.0]",5.5,0.5,0.9981976559178074,0.3163019579999995
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1571,delay_aware_gain_1p0,1.0,6.3517668942509715,2.462797292827889,2.462797292827889,0.5958140724462044,0.38773420590371227,1.0,0.8333333333333334,1.6729976942172253,0.7467417135290442,0.4463495174620879,0.5958140724462044,3,"[[2, 3], [1, 3], [2, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[6, 8], [6, 8], [6, 8], [6, 8], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 6.0], [4.0, 6.0], [4.0, 6.0], [4.0, 6.0], [4.0, 6.0]]",5.0,"[4.0, 6.0]",5.5,0.5,0.9982149247173504,0.3108601249999996
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1523,dual_anchor_dynamic,0.0,5.868621283681108,0.323267999536475,0.323267999536475,0.32713874411689786,0.0550841473508245,0.6666666666666666,0.0,1.6304085701237236,0.0478870142116689,0.029371174249921292,0.32713874411689786,1,"[[3, 4], [1, 3], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",6.0,"[5.0, 7.0]",6.5,0.5,0.999273236708297,0.19174108300000015
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1523,fixed_delay_dual_anchor,1.0,5.868621283681108,0.18371710645096379,0.18371710645096379,0.2994274950108257,0.0313049858851561,0.6666666666666666,0.0,1.6304085701237236,0.04827507755810404,0.02960919026231608,0.2994274950108257,1,"[[3, 4], [3, 4], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",6.0,"[5.0, 7.0]",6.5,0.5,0.9992721986229791,0.2045007089999995
