manifest_id,trajectory,regime,scenario_id,scenario_mode,domain_seed,schedule_slot,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,actual_axis_delay_history,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,confidence_history,gain_history,lag_absolute_error_steps,median_peak_correlation,elapsed_s
rounded_square--demand_conflict,rounded_square,demand_conflict,balanced_static,static,1973,3,adaptive_rolling_delay,21.763136671684876,17.882786797217662,17.882786797217662,0.8837602823007384,0.8217007992457366,1.0,0.8333333333333334,4.542708364958309,4.104075159739712,0.9034423586153714,0.8837602823007384,1,"[[1, 2], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.3726745053562004, 3.5], [3.37278527121903, 3.5], [3.372751994788427, 3.5], [3.372710939397232, 3.5], [3.3726729637580064, 3.5]]","[[0.9988516075833088, 0.9759462972857481], [0.9989063067748295, 0.9739573586347051], [0.9988898739695935, 0.9764484292632293], [0.9988695997023368, 0.9778981656717585], [0.99885084630025, 0.9788142289313096]]","[[0.3747416117062445, 0.3744676483757221], [0.37475391902433663, 0.3740101924859822], [0.3747502216431585, 0.3745831387305427], [0.3747456599330258, 0.37491657810450446], [0.37474144041755625, 0.3751272726542012]]",1.0,0.9976385429393553,0.504437375000002
rounded_square--demand_conflict,rounded_square,demand_conflict,balanced_static,static,1973,3,oracle_adaptive_delay,21.763136671684876,17.89400873787269,17.89400873787269,0.8845392370607352,0.8222164391015312,1.0,0.8333333333333334,4.542708364958309,4.1074706978334605,0.9041898285872368,0.8845392370607352,1,"[[1, 2], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.5, 3.5], [3.5, 3.5], [3.5, 3.5], [3.5, 3.5], [3.5, 3.5]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]","[[0.38, 0.38], [0.38, 0.38], [0.38, 0.38], [0.38, 0.38], [0.38, 0.38]]",1.0,0.9976340457108206,0.4848819589999991
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1901,0,dual_anchor_dynamic,2.0976287158611155,0.08673767148834054,0.08673767148834054,0.2884203617058566,0.041350345193349965,0.6666666666666666,0.0,0.6023412247044333,0.036509883107828066,0.06061328962789046,0.2884203617058566,2,"[[2, 4], [2, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.9992115900650324,0.2060712080000009
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1901,0,fixed_delay_2,2.0976287158611155,0.0972432908854367,0.0972432908854367,0.29282031322653224,0.04635867641882302,0.6666666666666666,0.0,0.6023412247044333,0.03887357264686687,0.06453745991890558,0.29282031322653224,1,"[[2, 4], [2, 4], [2, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]",0.5,0.9992122698712734,0.21713324999999983
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1901,0,delay_aware_dual_anchor,2.0976287158611155,0.08881068585025673,0.08881068585025673,0.27357212740365033,0.04233861082217226,0.6666666666666666,0.0,0.6023412247044333,0.03563149149819994,0.05915499394165523,0.27357212740365033,2,"[[2, 4], [2, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 0.5], [0.25, 0.5], [0.25, 0.5], [0.25, 0.5], [0.25, 0.5]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]",0.5,0.9992118542314101,0.21752612500000268
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1901,0,adaptive_rolling_delay,2.0976287158611155,0.08799942488396245,0.08799942488396245,0.2770897531446203,0.04195185936317479,0.6666666666666666,0.0,0.6023412247044333,0.035745596272058165,0.05934442937987252,0.2770897531446203,2,"[[2, 4], [2, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.17496580215860394, 0.36716335097943364], [0.17496572258617732, 0.3666005724688781], [0.17496571673456998, 0.3664074719992927], [0.1749657708080425, 0.3663516687297713], [0.1749658014080829, 0.36632524893311125]]","[[0.9986320863441585, 0.6716335097943366], [0.9986289034470931, 0.6660057246887813], [0.9986286693828001, 0.664074719992927], [0.9986308323217004, 0.6635166872977133], [0.9986320563233171, 0.663252489331112]]","[[0.17496580215860394, 0.18358167548971682], [0.17496572258617732, 0.18330028623443906], [0.17496571673456998, 0.18320373599964634], [0.1749657708080425, 0.18317583436488566], [0.1749658014080829, 0.18316262446655562]]",0.5,0.9992117891563195,0.20644937499999827
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1901,0,oracle_adaptive_delay,2.0976287158611155,0.09177182226164471,0.09177182226164471,0.27823122617712714,0.04375026980118866,0.6666666666666666,0.0,0.6023412247044333,0.03660558029250083,0.06077216499744485,0.27823122617712714,2,"[[2, 4], [2, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.4, 0.4], [0.4, 0.4], [0.4, 0.4], [0.4, 0.4], [0.4, 0.4]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]","[[0.2, 0.2], [0.2, 0.2], [0.2, 0.2], [0.2, 0.2], [0.2, 0.2]]",0.5,0.9992117177481961,0.20692379200000133
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1931,1,dual_anchor_dynamic,19.167271164282596,13.315649527455438,14.521451342763582,0.8211736289520793,0.6947076301747425,1.0,1.0,5.566001294212225,4.048454422682869,0.7273542007423949,0.8211736289520793,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[2, 10], [2, 10], [2, 10], [2, 10], [2, 10]]","[[1, 10], [1, 10], [1, 10], [1, 10], [1, 10]]","[[3, 12], [3, 12], [3, 12], [3, 12], [3, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.947913499574426,0.41129008399999734
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1931,1,fixed_delay_2,19.167271164282596,13.015699871411014,14.1389982595004,0.790282321095148,0.6790585764584592,1.0,1.0,5.566001294212225,3.9369780954518627,0.7073261192996321,0.790282321095148,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[2, 10], [2, 10], [2, 10], [2, 10], [2, 10]]","[[1, 10], [1, 10], [1, 10], [1, 10], [1, 10]]","[[3, 12], [3, 12], [3, 12], [3, 12], [3, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]",0.5,0.9484799649908545,0.5475478329999994
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1931,1,delay_aware_dual_anchor,19.167271164282596,12.904343632083247,13.940517264332062,0.780365254115803,0.673248868943324,1.0,1.0,5.566001294212225,3.8819859488474817,0.6974461096306505,0.780365254115803,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[2, 10], [2, 10], [2, 10], [2, 10], [2, 10]]","[[1, 10], [1, 10], [1, 10], [1, 10], [1, 10]]","[[3, 12], [3, 12], [3, 12], [3, 12], [3, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 2.5], [0.25, 2.5], [0.25, 2.5], [0.25, 2.5], [0.25, 2.5]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]",0.5,0.9483632776090674,0.5460126249999995
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1931,1,adaptive_rolling_delay,19.167271164282596,12.817020900992615,13.593978756554996,0.7692475358902482,0.6686930440508712,1.0,1.0,5.566001294212225,3.8482366836351276,0.6913826426229356,0.7692475358902482,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[2, 10], [2, 10], [2, 10], [2, 10], [2, 10]]","[[1, 10], [1, 10], [1, 10], [1, 10], [1, 10]]","[[3, 12], [3, 12], [3, 12], [3, 12], [3, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.17490983200972127, 3.5], [0.1748954206458359, 3.5], [0.1748841433987981, 3.5], [0.1748845511936573, 3.5], [0.174884551196907, 3.5]]","[[0.9963932803888516, 0.9890188481841223], [0.9958168258334367, 0.9907207929745722], [0.9953657359519248, 0.9924789835226817], [0.9953820477462928, 0.9929072485026276], [0.9953820478762805, 0.992907248493335]]","[[0.17490983200972127, 0.3774743350823482], [0.1748954206458359, 0.3778657823841516], [0.1748841433987981, 0.3782701662102168], [0.1748845511936573, 0.37836866715560435], [0.174884551196907, 0.37836866715346706]]",0.5,0.9485197195575035,0.5316822079999994
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1931,1,oracle_adaptive_delay,19.167271164282596,12.810699816383293,13.605912946912692,0.7694272801811289,0.6683632587332251,1.0,1.0,5.566001294212225,3.8463639410009587,0.6910461815739386,0.7694272801811289,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[2, 10], [2, 10], [2, 10], [2, 10], [2, 10]]","[[1, 10], [1, 10], [1, 10], [1, 10], [1, 10]]","[[3, 12], [3, 12], [3, 12], [3, 12], [3, 12]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.4, 3.5], [0.4, 3.5], [0.4, 3.5], [0.4, 3.5], [0.4, 3.5]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]","[[0.2, 0.38], [0.2, 0.38], [0.2, 0.38], [0.2, 0.38], [0.2, 0.38]]",0.5,0.948519621188489,0.5127172920000014
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1951,2,dual_anchor_dynamic,19.394019292877786,8.024874073896687,8.024874073896687,0.5621078731054812,0.4137808647454384,1.0,1.0,4.3726478815825,1.7879251031807484,0.4088884244970767,0.5621078731054812,0,"[[3, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 2], [10, 2], [10, 2], [10, 2], [10, 2]]","[[9, 2], [9, 2], [9, 2], [9, 2], [9, 2]]","[[11, 4], [11, 4], [11, 4], [11, 4], [11, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.9602257208004384,0.43348216600000455
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1951,2,fixed_delay_2,19.394019292877786,8.091445420246151,8.091445420246151,0.5665021060336721,0.4172134356501148,1.0,0.8333333333333334,4.3726478815825,1.7245451938298575,0.39439379536907265,0.5665021060336721,0,"[[3, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 2], [10, 2], [10, 2], [10, 2], [10, 2]]","[[9, 2], [9, 2], [9, 2], [9, 2], [9, 2]]","[[11, 4], [11, 4], [11, 4], [11, 4], [11, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]",0.5,0.9601303443725262,0.4593598750000041
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1951,2,delay_aware_dual_anchor,19.394019292877786,7.757197769675374,7.757197769675374,0.5515134781941968,0.39997886217036555,1.0,0.8333333333333334,4.3726478815825,1.7371759394938047,0.39728237592849697,0.5515134781941968,0,"[[3, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 2], [10, 2], [10, 2], [10, 2], [10, 2]]","[[9, 2], [9, 2], [9, 2], [9, 2], [9, 2]]","[[11, 4], [11, 4], [11, 4], [11, 4], [11, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.25, 0.5], [2.25, 0.5], [2.25, 0.5], [2.25, 0.5], [2.25, 0.5]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]",0.5,0.959926262299246,0.4659749160000004
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1951,2,adaptive_rolling_delay,19.394019292877786,7.66317253903714,7.66317253903714,0.5466047331427552,0.3951307061889613,1.0,0.8333333333333334,4.3726478815825,1.7255008120266278,0.39461233988092215,0.5466047331427552,0,"[[3, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 2], [10, 2], [10, 2], [10, 2], [10, 2]]","[[9, 2], [9, 2], [9, 2], [9, 2], [9, 2]]","[[11, 4], [11, 4], [11, 4], [11, 4], [11, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.182882739322838, 0.3975471413846418], [3.236596040760795, 0.3974762771307269], [3.2725864480058537, 0.39744581719990457], [3.2980559047522457, 0.39742886230431734], [3.3184599578816885, 0.397408861377829]]","[[0.9051272786779446, 0.9754714138464178], [0.9316523658078002, 0.9747627713072688], [0.9494254064226437, 0.9744581719990454], [0.9620029159270349, 0.9742886230431731], [0.9720789915465128, 0.9740886137782896]]","[[0.35365363770253755, 0.1987735706923209], [0.359621782306755, 0.19873813856536346], [0.36362071644509486, 0.19872290859995229], [0.36645065608358285, 0.19871443115215867], [0.3687177730979654, 0.1987044306889145]]",0.5,0.9597129554922077,0.4755864580000022
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1951,2,oracle_adaptive_delay,19.394019292877786,7.627053080440792,7.627053080440792,0.5454195195627717,0.39326830427779,1.0,0.8333333333333334,4.3726478815825,1.723576328925373,0.39417222140960395,0.5454195195627717,0,"[[3, 4], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 2], [10, 2], [10, 2], [10, 2], [10, 2]]","[[9, 2], [9, 2], [9, 2], [9, 2], [9, 2]]","[[11, 4], [11, 4], [11, 4], [11, 4], [11, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.5, 0.4], [3.5, 0.4], [3.5, 0.4], [3.5, 0.4], [3.5, 0.4]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]","[[0.38, 0.2], [0.38, 0.2], [0.38, 0.2], [0.38, 0.2], [0.38, 0.2]]",0.5,0.9596443602686139,0.46346883400000394
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1973,3,dual_anchor_dynamic,19.640421613797848,15.579332376284857,15.579332376284857,0.8381201568497028,0.793228001039449,0.8333333333333334,0.8333333333333334,5.919235050246221,4.613318979387116,0.779377561496771,0.8381201568497028,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9978957319030404,0.4468040420000037
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1973,3,fixed_delay_2,19.640421613797848,15.133180638961619,15.133180638961619,0.8257509900231745,0.7705120051155221,0.8333333333333334,1.0,5.919235050246221,4.372734339502142,0.7387330123544006,0.8257509900231745,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]",1.0,0.9979241084421809,0.37827608399999946
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1973,3,delay_aware_dual_anchor,19.640421613797848,15.248142394726283,15.248142394726283,0.8243710208683708,0.7763653293478238,0.8333333333333334,0.8333333333333334,5.919235050246221,4.333426040288222,0.7320922388625141,0.8243710208683708,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.25, 2.75], [2.25, 2.75], [2.25, 2.75], [2.25, 2.75], [2.25, 2.75]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]",1.0,0.9978924759544205,0.44730337500000417
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1973,3,adaptive_rolling_delay,19.640421613797848,16.451496157086524,16.451496157086524,0.8705734356389887,0.8376345722399854,0.8333333333333334,0.8333333333333334,5.919235050246221,4.675138150530261,0.7898213385420114,0.8705734356389887,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.3680085720216852, 3.5], [3.3679551625843747, 3.5], [3.3669916596344036, 3.5], [3.3654789644590455, 3.5], [3.3637716374292523, 3.5]]","[[0.9965474429736716, 0.9742577501547579], [0.9965210679429011, 0.9746320485572358], [0.9960452640169893, 0.9751796497143357], [0.9952982540538498, 0.9757734856356471], [0.9944551295946925, 0.9763228378813322]]","[[0.3742231746690761, 0.3740792825355943], [0.37421724028715275, 0.3741653711681643], [0.3741101844038226, 0.3742913194342972], [0.3739421071621162, 0.3744279016961989], [0.37375240415880584, 0.3745542527127064]]",1.0,0.9978475163497416,0.41484945799999906
figure_eight--demand_conflict,figure_eight,demand_conflict,balanced_static,static,1973,3,oracle_adaptive_delay,19.640421613797848,16.46814606456907,16.46814606456907,0.8709486147811072,0.8384823090050072,0.8333333333333334,0.8333333333333334,5.919235050246221,4.685264845089307,0.791532149900757,0.8709486147811072,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[10, 10], [10, 10], [10, 10], [10, 10], [10, 10]]","[[9, 11], [9, 11], [9, 11], [9, 11], [9, 11]]","[[11, 13], [11, 13], [11, 13], [11, 13], [11, 13]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.5, 3.5], [3.5, 3.5], [3.5, 3.5], [3.5, 3.5], [3.5, 3.5]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]","[[0.38, 0.38], [0.38, 0.38], [0.38, 0.38], [0.38, 0.38], [0.38, 0.38]]",1.0,0.9978556530476723,0.42748162499999864
s_curve--demand_conflict,s_curve,demand_conflict,balanced_static,static,1901,0,dual_anchor_dynamic,1.0573192021027173,0.09722126180712004,0.09722126180712004,0.3092641918770255,0.09195071990915674,0.16666666666666666,0.0,0.250468303921404,0.06873644202755518,0.2744316983482445,0.3092641918770255,1,"[[2, 4], [2, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.9987091605493558,0.2208215839999994
s_curve--demand_conflict,s_curve,demand_conflict,balanced_static,static,1901,0,fixed_delay_2,1.0573192021027173,0.11357350245746105,0.11357350245746105,0.349320467885316,0.10741647577344152,0.16666666666666666,0.0,0.250468303921404,0.07007899882601029,0.27979188475680666,0.349320467885316,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0], [1.0, 1.0]]",0.5,0.998712615946507,0.199019167000003
s_curve--demand_conflict,s_curve,demand_conflict,balanced_static,static,1901,0,delay_aware_dual_anchor,1.0573192021027173,0.09852450645531644,0.09852450645531644,0.3051160032490211,0.09318331328834117,0.16666666666666666,0.0,0.250468303921404,0.06813933830928466,0.27204774912623886,0.3051160032490211,1,"[[2, 4], [2, 4], [2, 4], [0, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2]]","[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 0.5], [0.25, 0.5], [0.25, 0.5], [0.25, 0.5], [0.25, 0.5]]","[[NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN], [NaN, NaN]]","[[0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25], [0.25, 0.25]]",0.5,0.9987095970858351,0.21434929100000488
