job_id,plant_id,plant_seed,manifest_id,trajectory,regime,scenario_id,scenario_label,noise_seed,method,method_label,learning_rate,regularization,smoothness,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,global_rmse_auc_normalized,final_global_ratio,worst_zone_auc_normalized,final_worst_zone_ratio_relative,cumulative_delta_theta_l2,cumulative_learned_delta_u_l2,cumulative_issued_delta_u_l2,final_command_correction_l2,final_command_correction_rms,rejected_trials,final_trust_radius_mm,all_updates_succeeded,all_update_constraints_satisfied,final_constraint_violation,finite_result,trial_task_scores,trial_global_rmse,trial_worst_zone,acceptance_history,selection_history,residual_lag_history,applied_lag_history,elapsed_s
s_curve--demand_conflict|n0_d0_m0|26999|parameter_matched_constrained_bf_noilc,S26999,26999,s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,Baseline,310099,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,0,1.0,2.556287671321339,0.07422314078899703,0.19517413138267145,0.02903551960199818,0.21175291701548515,0.03439357941915058,0.1884927251490911,0.026472545593574502,4.57350963490371,12.981135435536508,12.981135435536508,10.566721053434877,0.5888603421440538,0,4.0,1,1,0,1,"[2.556287671321339, 0.393401465477521, 0.18011621473439776, 0.1069118169904102, 0.07422314078899703]","[0.5579660338743487, 0.10646599305888332, 0.049129028045979975, 0.028430478482156782, 0.019190449099245877]","[3.2825959184301037, 0.4566404399207924, 0.21224266284965349, 0.12135140386923617, 0.08689867011592249]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.20904012499999958
s_curve--demand_conflict|n0_d0_m0|26999|proposed,S26999,26999,s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,Baseline,310099,proposed,Proposed,0.65,0.003,2e-08,0.0,0,1.0,2.556287671321339,0.11026517496200988,0.2676252203777878,0.043134885091009365,0.35272201627355904,0.11699833259093048,0.2547452545883827,0.0415489266337628,3.74542205981334,10.791956310700376,10.791956310700376,10.071887809906727,0.5612843635964305,0,4.0,1,1,0,1,"[2.556287671321339, 0.8307618268213586, 0.3809297249026383, 0.19154023067991022, 0.11026517496200988]","[0.5579660338743487, 0.24839754220940138, 0.1390670868335056, 0.08813942413836688, 0.06528109560567344]","[3.2825959184301037, 0.9408185208284527, 0.4630989990757599, 0.23149328419421547, 0.1363883369831416]","[true, true, true, true, true]","[[2, 3], [3, 4], [1, 2], [2, 4]]","[[4, 1], [4, 1], [4, 1], [4, 1], [4, 1]]","[[1.0, 0.25], [1.0, 0.25], [1.0, 0.25], [1.0, 0.25], [1.0, 0.25]]",0.23244754099999998
