trajectory,domain_seed,method,initial_critical_rmse,final_critical_rmse,initial_global_rmse,final_global_rmse,critical_auc_normalized,global_auc_normalized,final_critical_ratio,final_global_ratio,window_iou_with_evaluation,evaluation_window_fraction,constraint_violation,all_updates_succeeded,elapsed_s
rounded_square,223,automatic_eta_0.30,1.4831454386248943,0.5713306342666971,0.9540419926526508,0.4221906681245916,0.5650244378498229,0.6252555739777443,0.38521551520693015,0.4425283911777492,0.40425531914893614,0.20496894409937888,0,1,0.28170029100000704
rounded_square,223,automatic_eta_1.00,1.4831454386248943,0.4716386287736788,0.9540419926526508,0.3423454825013245,0.5241690625330705,0.5595879175161266,0.3179989072487462,0.3588369119366072,0.40425531914893614,0.20496894409937888,0,1,0.2995974999999902
rounded_square,223,learned_auto_eta_1.00,1.4831454386248943,0.4727114104374709,0.9540419926526508,0.34118273669263827,0.5274371299206253,0.5585093104185924,0.3187222224650791,0.357618154462994,0.375,0.20496894409937888,0,1,0.30158608300000367
rounded_square,223,safe_combo_eta_0.30,1.4831454386248943,0.5927084276690672,0.9540419926526508,0.41843088233126496,0.5800541604522339,0.6220919680910278,0.3996293365663449,0.4385874893911593,0.3469387755102041,0.20496894409937888,0,1,0.2770105419999993
figure_eight,109,full_trajectory,2.062661631090684,0.06029348115315195,1.243436735824408,0.05354255864184,0.2978490438790879,0.31388919692559764,0.029230912256447153,0.0430601389674569,1.0,0.20496894409937888,0,1,0.25068987500000617
figure_eight,109,curvature_window,2.062661631090684,0.18973210108478214,1.243436735824408,0.12479179145490109,0.35950500606436075,0.3690649601033982,0.0919841132568392,0.10036038654766234,0.2692307692307692,0.20496894409937888,0,1,0.2564321669999998
figure_eight,109,jerk_window,2.062661631090684,0.15065391851227194,1.243436735824408,0.09236314601413,0.3419775712326703,0.34399831086814764,0.07303860034115722,0.07428053503091375,0.06451612903225806,0.20496894409937888,0,1,0.2486592079999923
figure_eight,109,error_peak_window,2.062661631090684,0.03363428242731441,1.243436735824408,0.06293089795000446,0.2688598742346284,0.3123249067749683,0.01630625300841488,0.05061045418469223,0.6923076923076923,0.20496894409937888,0,1,0.2413848329999979
figure_eight,109,random_window,2.062661631090684,0.14474383501255758,1.243436735824408,0.11109453850150446,0.3581324663430168,0.3780870147870166,0.07017332985246866,0.0893447453342674,0.17857142857142858,0.20496894409937888,0,1,0.23986433299999987
figure_eight,109,automatic_eta_0.10,2.062661631090684,0.2744856614984874,1.243436735824408,0.16934976065435234,0.37741119057682754,0.39539705175409023,0.13307352857159913,0.13619491508916387,0.4666666666666667,0.20496894409937888,0,1,0.21898012500000164
