manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,violation_safe,7.043666315234938,1.4008097665371346,1.4008097665371346,0.3836899025666032,0.19887508917157035,0.6666666666666666,0.5,0.9866487789881984,0.319581403020655,0.3239059428506906,0.3836899025666032,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.23276966699999946
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,dual_anchor_dynamic,7.043666315234938,1.4008097665371346,1.4008097665371346,0.3836899025666032,0.19887508917157035,0.6666666666666666,0.5,0.9866487789881984,0.319581403020655,0.3239059428506906,0.3836899025666032,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2980956249999993
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,full_trajectory,4.958355541576177,0.8701347717419678,0.8701347717419678,0.42553982934475504,0.1754885797208013,0.6666666666666666,0.16666666666666666,0.703876222136105,0.16695656763570338,0.23719591937489803,0.42553982934475504,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.26427933399999937
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,error_peak_dynamic,4.958355541576177,0.8388052243025345,0.8388052243025345,0.36202431981703587,0.16917004383188958,0.6666666666666666,0.16666666666666666,0.703876222136105,0.19742121679994148,0.28047717850279524,0.36202431981703587,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2899529169999999
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,violation_safe,4.958355541576177,0.8659551961605378,0.8659551961605378,0.35853230996242463,0.17464564388322695,0.6666666666666666,0.16666666666666666,0.703876222136105,0.20082059976037694,0.2853066966105658,0.35853230996242463,3,"[[3, 4], [1, 3], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.22784737499999963
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,dual_anchor_dynamic,4.958355541576177,0.8388052243025345,0.8388052243025345,0.36202431981703587,0.16917004383188958,0.6666666666666666,0.16666666666666666,0.703876222136105,0.19742121679994148,0.28047717850279524,0.36202431981703587,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.22791874999999973
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,full_trajectory,6.164391673450085,0.6033231304277408,0.6033231304277408,0.3333251054128875,0.09787229014441794,0.8333333333333334,0.0,0.7665123140683135,0.08205952269980218,0.10705571351393688,0.3333251054128875,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.24921650000000017
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,error_peak_dynamic,6.164391673450085,0.7411538345926967,0.7411538345926967,0.4102163641007034,0.12023146384173346,0.8333333333333334,0.0,0.7665123140683135,0.20010691705425,0.26106158163613785,0.4102163641007034,3,"[[2, 4], [1, 3], [2, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.17082866700000032
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,violation_safe,6.164391673450085,1.0172672393468765,1.2773984596059953,0.3743865328900279,0.16502313500425786,0.8333333333333334,0.3333333333333333,0.7665123140683135,0.2448668021649689,0.31945579695298376,0.3743865328900279,3,"[[2, 3], [1, 2], [3, 4], [1, 2]]","[true, true, true, true, false]",1,2.0,0,1,1,0.16465820799999964
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,dual_anchor_dynamic,6.164391673450085,0.6711876070813064,0.6711876070813064,0.32891746993863163,0.10888140187004962,0.8333333333333334,0.0,0.7665123140683135,0.10194455160251556,0.13299793066785617,0.32891746993863163,3,"[[2, 4], [1, 2], [3, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2258742920000003
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,full_trajectory,15.937471249277458,4.0519901287398845,4.0519901287398845,0.46262293879736194,0.2542429765276336,0.6666666666666666,0.6666666666666666,1.3020339855064909,0.5176562973236682,0.39757510409553565,0.46262293879736194,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2892654160000001
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,error_peak_dynamic,15.937471249277458,3.8407752922391136,3.8407752922391136,0.38183190928876243,0.2409902569965884,0.6666666666666666,0.6666666666666666,1.3020339855064909,0.6431919465639278,0.4939901367580096,0.38183190928876243,2,"[[1, 3], [1, 3], [3, 4], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.20266579200000034
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,violation_safe,15.937471249277458,2.516488584143307,2.516488584143307,0.3641294647597189,0.1578976077686976,0.6666666666666666,0.6666666666666666,1.3020339855064909,0.7135082849051644,0.5479951313464447,0.3641294647597189,2,"[[2, 3], [1, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.19811937500000099
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,dual_anchor_dynamic,15.937471249277458,2.580854315034821,2.580854315034821,0.37866796155982235,0.1619362491494268,0.6666666666666666,0.6666666666666666,1.3020339855064909,0.5858161336346828,0.4499238423540845,0.37866796155982235,1,"[[1, 3], [1, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.258824916
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,full_trajectory,11.947882776644256,2.318677814248259,2.318677814248259,0.43346454822335806,0.19406599960796525,0.6666666666666666,0.5,0.9866487789881984,0.28935205702512506,0.29326753672350725,0.43346454822335806,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2773981670000012
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,error_peak_dynamic,11.947882776644256,1.874043114483455,1.874043114483455,0.37944439399386753,0.15685148151493736,0.6666666666666666,0.6666666666666666,0.9866487789881984,0.47679694647079246,0.48324890946476873,0.37944439399386753,3,"[[1, 3], [3, 4], [1, 2], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.1649035000000012
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,violation_safe,11.947882776644256,1.4727421995617362,1.4727421995617362,0.34193027255938896,0.12326386415848133,0.6666666666666666,0.6666666666666666,0.9866487789881984,0.4786930880011872,0.4851707093704446,0.34193027255938896,3,"[[1, 3], [3, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.18248854199999975
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,dual_anchor_dynamic,11.947882776644256,1.420998694704365,1.420998694704365,0.34844984533615914,0.11893309645472383,0.6666666666666666,0.6666666666666666,0.9866487789881984,0.34627350804102797,0.3509592424531545,0.34844984533615914,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2336613329999988
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,full_trajectory,8.400798781677349,1.3803842127967694,1.3803842127967694,0.4155233183647963,0.1643158286099497,0.6666666666666666,0.16666666666666666,0.703876222136105,0.16695656763570338,0.23719591937489803,0.4155233183647963,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.25709316700000073
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,error_peak_dynamic,8.400798781677349,1.2133745741224715,1.2133745741224715,0.36719708650687066,0.14443561923765094,0.6666666666666666,0.5,0.703876222136105,0.3116979131452053,0.44283057637502327,0.36719708650687066,3,"[[1, 3], [3, 4], [1, 2], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.16454604199999956
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,violation_safe,8.400798781677349,1.035845488328665,1.035845488328665,0.33186350202014553,0.12330321380722828,0.6666666666666666,0.3333333333333333,0.703876222136105,0.32280033812260844,0.45860383966797813,0.33186350202014553,3,"[[2, 3], [1, 3], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.1636844170000007
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,dual_anchor_dynamic,8.400798781677349,0.8442253181226083,0.8442253181226083,0.33284788912123137,0.10049345783211888,0.6666666666666666,0.16666666666666666,0.703876222136105,0.211928853086931,0.3010882402644245,0.33284788912123137,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.22583475000000064
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,full_trajectory,3.360254340688651,0.352119246909925,0.352119246909925,0.3528943231704215,0.10478946270411235,0.8333333333333334,0.0,0.7665123140683135,0.08205952269980218,0.10705571351393688,0.3528943231704215,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2499955829999987
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,error_peak_dynamic,3.360254340688651,0.4702014976432144,0.4702014976432144,0.37978560744060985,0.13993032966273952,0.8333333333333334,0.0,0.7665123140683135,0.13795557624024796,0.1799782909005595,0.37978560744060985,3,"[[2, 4], [1, 2], [3, 4], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,1,0.1997653330000002
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,violation_safe,3.360254340688651,0.3861029385895698,0.3861029385895698,0.3795899950022648,0.1149028911039043,0.8333333333333334,0.0,0.7665123140683135,0.14861024819927354,0.19387848762730903,0.3795899950022648,3,"[[2, 4], [1, 4], [2, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.19784420799999936
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,dual_anchor_dynamic,3.360254340688651,0.45085195796283806,0.45085195796283806,0.3610197519649876,0.13417197397933883,0.8333333333333334,0.0,0.7665123140683135,0.10504779727277984,0.13704645749946517,0.3610197519649876,2,"[[2, 4], [2, 4], [1, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.22041495799999922
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,full_trajectory,5.084097566443321,2.4202870489272152,2.4202870489272152,0.6067302573088366,0.47605047253653987,0.8333333333333334,0.5,1.3020339855064909,0.5176562973236682,0.39757510409553565,0.6067302573088366,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.28944725000000027
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,error_peak_dynamic,5.084097566443321,1.5511587067090855,1.5511587067090855,0.5455721014229838,0.3051001060536745,0.8333333333333334,0.6666666666666666,1.3020339855064909,0.6157711010493868,0.47293012924685834,0.5455721014229838,2,"[[1, 3], [1, 3], [3, 4], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.22542341700000001
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,violation_safe,5.084097566443321,2.013729881892951,2.27720426003984,0.5179363276365476,0.39608403567709166,0.8333333333333334,0.6666666666666666,1.3020339855064909,0.6896939216926351,0.5297050072194117,0.5179363276365476,3,"[[3, 4], [1, 3], [1, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,0.22256141599999957
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,dual_anchor_dynamic,5.084097566443321,1.7816810556677911,1.7816810556677911,0.5174448888711775,0.350441948130079,0.8333333333333334,0.6666666666666666,1.3020339855064909,0.5655605094576339,0.4343669333927801,0.5174448888711775,3,"[[1, 3], [3, 4], [1, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.25835358399999997
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,full_trajectory,3.8167368118129703,1.3062302626898352,1.3062302626898352,0.5282518816121354,0.3422374470901411,0.8333333333333334,0.3333333333333333,0.9866487789881984,0.28935205702512506,0.29326753672350725,0.5282518816121354,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.27652120800000013
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,error_peak_dynamic,3.8167368118129703,1.5245301538344034,1.5245301538344034,0.5128726899615872,0.39943287394507127,0.8333333333333334,0.16666666666666666,0.9866487789881984,0.41091787181385697,0.41647836653206066,0.5128726899615872,2,"[[1, 3], [1, 3], [3, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2060621660000006
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,violation_safe,3.8167368118129703,1.3183577288942827,1.3524596827318072,0.4763685542164863,0.3454148907553455,0.8333333333333334,0.5,0.9866487789881984,0.4766334630108215,0.48308321376488794,0.4763685542164863,3,"[[3, 4], [1, 3], [1, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,0.2158736250000004
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1471,dual_anchor_dynamic,3.8167368118129703,0.9572181787550151,0.9572181787550151,0.4540550556899313,0.25079491354823896,0.8333333333333334,0.3333333333333333,0.9866487789881984,0.3453639710204238,0.3500373976792352,0.4540550556899313,3,"[[1, 3], [3, 4], [1, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.23402124999999963
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,full_trajectory,2.693459092447985,0.7123582297587936,0.7123582297587936,0.4807909467778048,0.2644770925818508,0.5,0.0,0.703876222136105,0.16695656763570338,0.23719591937489803,0.4807909467778048,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2548890830000001
