manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
rounded_square--demand_conflict,rounded_square,demand_conflict,827,error_peak_dynamic,3.7971341967709016,1.233901176004943,1.233901176004943,0.5499510779836119,0.32495590412744896,0.6666666666666666,0.3333333333333333,4.690089867725652,1.5643292471360901,0.8018880810129837,0.30045923748668635,0.3746897411258835,3,"[[2, 4], [1, 4], [1, 2], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.22299537499999644
rounded_square--demand_conflict,rounded_square,demand_conflict,827,violation_dynamic,3.7971341967709016,1.0839049018477387,1.0839049018477387,0.5440360703451054,0.28545340924992746,0.6666666666666666,0.3333333333333333,4.690089867725652,1.276949644995154,0.8018880810129837,0.2999402338872626,0.37404251414781425,3,"[[1, 4], [1, 2], [3, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2174535839999976
rounded_square--demand_conflict,rounded_square,demand_conflict,827,violation_safe,3.7971341967709016,1.0839049018477387,1.0839049018477387,0.5440360703451054,0.28545340924992746,0.6666666666666666,0.3333333333333333,4.690089867725652,1.276949644995154,0.8018880810129837,0.2999402338872626,0.37404251414781425,3,"[[1, 4], [1, 2], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.21288137499999493
rounded_square--demand_conflict,rounded_square,demand_conflict,827,random_zones,3.7971341967709016,1.9604224033132334,1.9604224033132334,0.6599339202135475,0.5162899970668365,0.6666666666666666,0.3333333333333333,4.690089867725652,2.5731263711794314,0.8018880810129837,0.386145552422941,0.48154544451532855,0,"[[1, 2], [1, 2], [1, 2], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,0.19820441699999947
rounded_square--demand_conflict,rounded_square,demand_conflict,853,full_trajectory,4.1741632865137825,1.0719885281733506,1.0719885281733506,0.5430988258386747,0.2568151877615368,0.8333333333333334,0.3333333333333333,4.941516893546302,1.3243255176387776,0.930647295179054,0.20429177561852854,0.21951578936166508,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.23726962499999615
rounded_square--demand_conflict,rounded_square,demand_conflict,853,static_tolerance,4.1741632865137825,3.165441512390882,3.165441512390882,0.860123484150968,0.7583415633542754,0.8333333333333334,0.6666666666666666,4.941516893546302,3.9296543294127506,0.930647295179054,0.5649155785059703,0.607013614537269,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.15501570900001127
rounded_square--demand_conflict,rounded_square,demand_conflict,853,curvature_zones,4.1741632865137825,3.165441512390882,3.165441512390882,0.860123484150968,0.7583415633542754,0.8333333333333334,0.6666666666666666,4.941516893546302,3.9296543294127506,0.930647295179054,0.5649155785059703,0.607013614537269,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.15531858299999612
rounded_square--demand_conflict,rounded_square,demand_conflict,853,error_peak_dynamic,4.1741632865137825,1.2067466423440458,1.2067466423440458,0.6318926432868548,0.28909905039960904,0.8333333333333334,0.3333333333333333,4.941516893546302,1.527165394732664,0.930647295179054,0.256452771914344,0.2755638717727141,3,"[[2, 4], [1, 3], [2, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2031070000000028
rounded_square--demand_conflict,rounded_square,demand_conflict,853,violation_dynamic,4.1741632865137825,1.183019582642705,1.183019582642705,0.6043651692681052,0.2834147831410665,0.8333333333333334,0.5,4.941516893546302,1.4235821688807924,0.930647295179054,0.29931972017814307,0.3216253050201524,3,"[[1, 3], [2, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.20803354199999546
rounded_square--demand_conflict,rounded_square,demand_conflict,853,violation_safe,4.1741632865137825,1.183019582642705,1.183019582642705,0.6043651692681052,0.2834147831410665,0.8333333333333334,0.5,4.941516893546302,1.4235821688807924,0.930647295179054,0.29931972017814307,0.3216253050201524,3,"[[1, 3], [2, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.20717066699999975
