trajectory,domain_seed,method,initial_task_nrmse,final_task_nrmse,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight,449,static_tolerance,9.951788551658744,0.7410102089786614,0.36791704081359483,0.0744600033584065,0.9090909090909091,0.15151515151515152,17.69370514887019,1.9326205475295308,2.0194931048869327,0.22261677422784043,0.11023398579036213,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.21464524999998957
figure_eight,449,curvature_zones,9.951788551658744,0.7181089380270634,0.368115586003989,0.0721587817405315,0.9090909090909091,0.15151515151515152,17.69370514887019,1.7673596965406997,2.0194931048869327,0.21673452028567683,0.10732124797118897,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]",0,1,0.21605150000000606
figure_eight,449,jerk_zones,9.951788551658744,0.8247889256109125,0.37004135461405335,0.08287846162823047,0.9090909090909091,0.21212121212121213,17.69370514887019,1.9705806372662504,2.0194931048869327,0.20628332615920256,0.1021460908482537,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.24156258299998967
figure_eight,449,error_peak_dynamic,9.951788551658744,0.5436207714904794,0.34893755288962036,0.054625434279335625,0.9090909090909091,0.045454545454545456,17.69370514887019,1.351318358287538,2.0194931048869327,0.1998605553448385,0.09896570325553465,2,"[[2, 3], [3, 4], [3, 4], [2, 3]]",0,1,0.2406675000000007
figure_eight,449,violation_dynamic,9.951788551658744,0.4784633025926118,0.3344908799140028,0.04807812184804334,0.9090909090909091,0.045454545454545456,17.69370514887019,1.3202965899593744,2.0194931048869327,0.1966868427193216,0.09739416403223308,3,"[[3, 4], [2, 4], [3, 4], [2, 3]]",0,1,0.24027983399999187
figure_eight,449,random_zones,9.951788551658744,0.8247889256109125,0.37004135461405335,0.08287846162823047,0.9090909090909091,0.21212121212121213,17.69370514887019,1.9705806372662504,2.0194931048869327,0.20628332615920256,0.1021460908482537,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.2421754579999913
figure_eight,449,nominal_lookahead_dynamic,9.951788551658744,0.6228561159544793,0.35117947054263243,0.06258735429529026,0.9090909090909091,0.07575757575757576,17.69370514887019,2.0091547138349024,2.0194931048869327,0.24189141178772802,0.11977828060040395,2,"[[2, 4], [3, 4], [2, 4], [2, 4]]",0,1,3.0164887089999866
figure_eight,461,full_trajectory,9.138224127086469,0.8970227722775337,0.36950694680913543,0.09816160774812717,0.7272727272727273,0.2727272727272727,15.54811519475447,1.846260720474547,1.7629131436909138,0.18281186054002418,0.10369873365245953,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.23138079199999595
figure_eight,461,static_tolerance,9.138224127086469,1.0713331455451522,0.4077763187907876,0.11723647074595492,0.7272727272727273,0.3939393939393939,15.54811519475447,2.0635885036862796,1.7629131436909138,0.23023922581454273,0.13060157083661172,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.1965587920000047
figure_eight,461,curvature_zones,9.138224127086469,1.037910838063286,0.40625337022425584,0.11357905251927784,0.7272727272727273,0.3787878787878788,15.54811519475447,1.9597520901440082,1.7629131436909138,0.22343302814667057,0.12674080339481797,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]",0,1,0.21144437499999924
figure_eight,461,jerk_zones,9.138224127086469,1.074379455301633,0.38724768427760775,0.11756982980063725,0.7272727272727273,0.2727272727272727,15.54811519475447,2.9373049685711248,1.7629131436909138,0.21159286928865947,0.12002455710646026,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.2327651669999966
figure_eight,461,error_peak_dynamic,9.138224127086469,0.8953018874810627,0.37629351056518384,0.09797329054638879,0.7272727272727273,0.2727272727272727,15.54811519475447,1.8212650809936193,1.7629131436909138,0.18580181022622586,0.10539476144424385,2,"[[2, 3], [3, 4], [3, 4], [2, 3]]",0,1,0.23357229199999097
figure_eight,461,violation_dynamic,9.138224127086469,0.9285426061739831,0.3767482039256037,0.1016108374297479,0.7272727272727273,0.3787878787878788,15.54811519475447,1.6659095559602994,1.7629131436909138,0.18761077899795647,0.10642088617319294,1,"[[2, 3], [3, 4], [3, 4], [3, 4]]",0,1,0.24060558300000423
figure_eight,461,random_zones,9.138224127086469,1.1846575281741336,0.4117170228085991,0.12963760920053477,0.7272727272727273,0.30303030303030304,15.54811519475447,2.779888367510448,1.7629131436909138,0.23233068654903602,0.1317879371315016,0,"[[2, 5], [2, 5], [2, 5], [2, 5]]",0,1,0.21592758399999923
figure_eight,461,nominal_lookahead_dynamic,9.138224127086469,0.8999241611677822,0.38378846386714033,0.09847910804686119,0.7272727272727273,0.2727272727272727,15.54811519475447,1.894588656813878,1.7629131436909138,0.22361078289862613,0.1268416335194283,1,"[[2, 3], [2, 4], [2, 4], [2, 4]]",0,1,3.101847500000005
figure_eight,479,full_trajectory,5.132959047884346,0.17683255684090235,0.3056014800375425,0.03445041255760408,0.8787878787878788,0.0,9.456145539598397,0.4117442406086391,1.0606780125317887,0.0476026724384957,0.04487947508676111,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.21398683400001062
figure_eight,479,static_tolerance,5.132959047884346,0.3611454718299805,0.3476423006670928,0.07035814399860331,0.8787878787878788,0.045454545454545456,9.456145539598397,1.0820033391561596,1.0606780125317887,0.09305912332088012,0.08773550712034876,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.21387120900000411
