scenario_id,scope,plant_id,manifest_id,value,proposed,baseline
delay_2,all_tasks,S26003,s_curve--demand_aligned,2.1639123289149658,0.3849933756364121,0.3935085557904979
delay_2,all_tasks,S26003,s_curve--demand_conflict,-13.305120797665257,0.3547374478735814,0.3130815671668134
delay_2,all_tasks,S26003,s_curve--neutral,-5.0450579966391595,0.35766705992044995,0.3404891831578533
delay_2,all_tasks,S26004,ellipse--demand_aligned,-43.753758406058346,0.28295982420258786,0.196836470461744
delay_2,all_tasks,S26004,ellipse--demand_conflict,-37.01436902261279,0.3117480965615652,0.22752949109309437
delay_2,all_tasks,S26004,ellipse--neutral,-45.82605691155166,0.2819096386643028,0.19331911225940254
delay_2,all_tasks,S26004,figure_eight--demand_aligned,-3.3598728952080856,0.672620608199723,0.6507560326449537
delay_2,all_tasks,S26004,figure_eight--demand_conflict,-2.688922988367115,0.6003629641962298,0.58464238081866
delay_2,all_tasks,S26004,figure_eight--neutral,-3.318237581490921,0.6659600692377294,0.6445716504914847
delay_2,all_tasks,S26004,harmonic_loop--demand_aligned,-7.027922413457304,0.5326169840502354,0.4976430187934453
delay_2,all_tasks,S26004,harmonic_loop--demand_conflict,20.812574967090605,0.5884566174108334,0.743118768120415
delay_2,all_tasks,S26004,harmonic_loop--neutral,-4.140482610328368,0.5403008767708273,0.5188192557091547
delay_2,all_tasks,S26004,rounded_square--demand_aligned,5.609821466559045,0.6397284063586727,0.6777489102131817
delay_2,all_tasks,S26004,rounded_square--demand_conflict,0.4890529335071251,0.6746834037674896,0.6779991786397817
delay_2,all_tasks,S26004,rounded_square--neutral,4.487441473155384,0.6725190229815887,0.7041158077579626
delay_2,all_tasks,S26004,s_curve--demand_aligned,17.628788774057547,0.4488906978138704,0.5449606617809382
delay_2,all_tasks,S26004,s_curve--demand_conflict,11.08706070757903,0.435419323335818,0.48971423822104326
delay_2,all_tasks,S26004,s_curve--neutral,13.220415875818398,0.4348381827502046,0.5010835061481178
delay_2,all_tasks,S26005,ellipse--demand_aligned,-23.952054262575484,0.2668889116778766,0.2153162472906733
delay_2,all_tasks,S26005,ellipse--demand_conflict,-21.13918912911251,0.31924537380312035,0.26353600028052226
delay_2,all_tasks,S26005,ellipse--neutral,-24.422388207982713,0.27557237455795475,0.22148134152296758
delay_2,all_tasks,S26005,figure_eight--demand_aligned,-5.1759666682312915,0.7609817688503107,0.7235319940065428
delay_2,all_tasks,S26005,figure_eight--demand_conflict,-5.702890916842689,0.663130653048994,0.6273533744414655
delay_2,all_tasks,S26005,figure_eight--neutral,-5.162059913501393,0.7518352404381357,0.7149301193382293
delay_2,all_tasks,S26005,harmonic_loop--demand_aligned,-1.6208712068456606,0.6303204327038947,0.6202667082246323
delay_2,all_tasks,S26005,harmonic_loop--demand_conflict,12.022812767064394,0.652427584917902,0.7415872289602545
delay_2,all_tasks,S26005,harmonic_loop--neutral,0.22654884429403574,0.635384773404479,0.6368274987430279
delay_2,all_tasks,S26005,rounded_square--demand_aligned,4.555758585156728,0.6865692073812363,0.7193406298836826
delay_2,all_tasks,S26005,rounded_square--demand_conflict,-4.0238734503676366,0.6714031953021355,0.6454318350512862
delay_2,all_tasks,S26005,rounded_square--neutral,-1.6208291686163654,0.6824307836732251,0.6715461675095057
delay_2,all_tasks,S26005,s_curve--demand_aligned,3.345936776096711,0.5260215913885349,0.5442312240614068
delay_2,all_tasks,S26005,s_curve--demand_conflict,-4.185599295817018,0.5131098828452477,0.4924959747924095
delay_2,all_tasks,S26005,s_curve--neutral,-2.4490703231512962,0.5190724222290938,0.5066638678045617
delay_2,all_tasks,S26006,ellipse--demand_aligned,-80.417722405566,0.26491030854522574,0.14683164437123672
delay_2,all_tasks,S26006,ellipse--demand_conflict,-64.54321915661095,0.27135571772040656,0.16491455503987212
delay_2,all_tasks,S26006,ellipse--neutral,-77.04295798463816,0.2673507174200258,0.15100895311703025
delay_2,all_tasks,S26006,figure_eight--demand_aligned,-41.46035568936312,0.27875194688200444,0.19705305102874468
delay_2,all_tasks,S26006,figure_eight--demand_conflict,-18.391588294160382,0.280185561118273,0.23666002387104812
delay_2,all_tasks,S26006,figure_eight--neutral,-35.160141782527646,0.27937227503936346,0.20669723437318732
delay_2,all_tasks,S26006,harmonic_loop--demand_aligned,-17.50837229785344,0.3548301923553892,0.3019616265775396
delay_2,all_tasks,S26006,harmonic_loop--demand_conflict,-14.300369646814046,0.46346151786834844,0.40547683205263085
delay_2,all_tasks,S26006,harmonic_loop--neutral,-24.956448338679188,0.39640817794557,0.31723707196859025
delay_2,all_tasks,S26006,rounded_square--demand_aligned,-7.370853454255821,0.4194346181138911,0.3906410395560343
delay_2,all_tasks,S26006,rounded_square--demand_conflict,-10.48627041793644,0.5369868999800836,0.4860213834251289
delay_2,all_tasks,S26006,rounded_square--neutral,-8.23345896160011,0.476813462982909,0.4405416472479887
delay_2,all_tasks,S26006,s_curve--demand_aligned,10.270802253026329,0.3521998098706916,0.39251416340961365
delay_2,all_tasks,S26006,s_curve--demand_conflict,-0.19930424705775882,0.3298847682410163,0.32922860165538825
delay_2,all_tasks,S26006,s_curve--neutral,2.3347452079362117,0.3377745289503798,0.34584922720933414
delay_2,all_tasks,S26007,ellipse--demand_aligned,-44.09719144858507,0.2524796096777562,0.1752148026895047
delay_2,all_tasks,S26007,ellipse--demand_conflict,-48.36362257353589,0.3132242468108842,0.21111930362554723
delay_2,all_tasks,S26007,ellipse--neutral,-41.12507745604344,0.26153208349650225,0.18531935515001738
delay_2,all_tasks,S26007,figure_eight--demand_aligned,-36.19098603252051,0.3043578113484802,0.22347867521555634
delay_2,all_tasks,S26007,figure_eight--demand_conflict,-30.421016316771457,0.3728449751451176,0.2858779862898306
delay_2,all_tasks,S26007,figure_eight--neutral,-32.82363946951437,0.3356878559164288,0.252732011603609
delay_2,all_tasks,S26007,harmonic_loop--demand_aligned,-4.565966494058298,0.3480616985177164,0.33286327300144464
delay_2,all_tasks,S26007,harmonic_loop--demand_conflict,7.149630213880538,0.47040928172744084,0.5066315651849607
delay_2,all_tasks,S26007,harmonic_loop--neutral,-9.219606482945427,0.3873192073697456,0.3546242472776399
delay_2,all_tasks,S26007,rounded_square--demand_aligned,3.533368098439254,0.5049892755043337,0.5234859614666026
delay_2,all_tasks,S26007,rounded_square--demand_conflict,-22.2465829916875,0.45563209711680797,0.372715609685213
delay_2,all_tasks,S26007,rounded_square--neutral,-3.7979388199500765,0.46193125195755863,0.44502931099511867
delay_2,all_tasks,S26007,s_curve--demand_aligned,-3.7357518576591424,0.40307829865299005,0.38856256539796746
delay_2,all_tasks,S26007,s_curve--demand_conflict,-20.398108350864113,0.3637662084545178,0.30213614934416616
delay_2,all_tasks,S26007,s_curve--neutral,-8.249622525223065,0.36309095103665817,0.33542006204414704
delay_2,all_tasks,S26008,ellipse--demand_aligned,-41.00068819904768,0.2540584920395459,0.18018244824514396
delay_2,all_tasks,S26008,ellipse--demand_conflict,-40.69696209576214,0.3091647802165523,0.21973806371606405
delay_2,all_tasks,S26008,ellipse--neutral,-36.978436854602975,0.2608075382091975,0.19040043396467873
delay_2,all_tasks,S26008,figure_eight--demand_aligned,-23.37364210529439,0.40202601498508655,0.325860538867754
delay_2,all_tasks,S26008,figure_eight--demand_conflict,-14.621728516316614,0.39354850831107663,0.3433454663485155
delay_2,all_tasks,S26008,figure_eight--neutral,-14.146655456783595,0.3909008217570663,0.3424549060967126
delay_2,all_tasks,S26008,harmonic_loop--demand_aligned,-3.193642956239165,0.3387242231069256,0.3282413658470869
delay_2,all_tasks,S26008,harmonic_loop--demand_conflict,11.32171422390595,0.4647376823408784,0.5240715675473315
delay_2,all_tasks,S26008,harmonic_loop--neutral,-5.952345274309249,0.38107299052492377,0.3596645166639122
delay_2,all_tasks,S26008,rounded_square--demand_aligned,3.8741142631405263,0.48235214218531913,0.5017921431753957
delay_2,all_tasks,S26008,rounded_square--demand_conflict,-6.582522480085632,0.408705837440021,0.3834642190199481
delay_2,all_tasks,S26008,rounded_square--neutral,-4.127923087111762,0.4541098939472983,0.4361077033750084
delay_2,all_tasks,S26008,s_curve--demand_aligned,0.8953517706707429,0.37868744000256166,0.38210865662554466
delay_2,all_tasks,S26008,s_curve--demand_conflict,-15.14787960639423,0.34994795774245246,0.30391176888247246
delay_2,all_tasks,S26008,s_curve--neutral,-6.6029742292902665,0.35307380653373815,0.3312044613073539
n0_d1_m0,demand_conflict,S26001,ellipse--demand_conflict,-27.796638319013866,0.4102956230232969,0.32105353350460725
n0_d1_m0,demand_conflict,S26001,figure_eight--demand_conflict,-4.362992289282731,0.7352375934966077,0.7045002997409369
n0_d1_m0,demand_conflict,S26001,harmonic_loop--demand_conflict,13.586793913568604,0.697721407655844,0.8074245121260467
n0_d1_m0,demand_conflict,S26001,rounded_square--demand_conflict,-1.3531253891823987,0.7966955129125248,0.7860591470202039
n0_d1_m0,demand_conflict,S26001,s_curve--demand_conflict,-5.237402543110193,0.6611466881501653,0.628243069643731
n0_d1_m0,demand_conflict,S26002,ellipse--demand_conflict,-34.643184844552195,0.391676909387216,0.2908999143472531
n0_d1_m0,demand_conflict,S26002,figure_eight--demand_conflict,-5.089781085265201,0.6995933469241036,0.6657101572573307
n0_d1_m0,demand_conflict,S26002,harmonic_loop--demand_conflict,17.631176729784794,0.6679515200130667,0.8109275979599915
n0_d1_m0,demand_conflict,S26002,rounded_square--demand_conflict,3.847957230469097,0.765707641446207,0.796350882821647
n0_d1_m0,demand_conflict,S26002,s_curve--demand_conflict,-1.185663835746957,0.6128092770918423,0.6056285582971572
n0_d1_m0,demand_conflict,S26003,ellipse--demand_conflict,-29.06194878845172,0.3126746873166816,0.24226713624880525
n0_d1_m0,demand_conflict,S26003,figure_eight--demand_conflict,-3.7224180170010754,0.6031460742544869,0.5815002058239961
n0_d1_m0,demand_conflict,S26003,harmonic_loop--demand_conflict,21.6659551567576,0.5755693077682716,0.7347626551393688
n0_d1_m0,demand_conflict,S26003,rounded_square--demand_conflict,-2.6921864277634877,0.6454288314857014,0.6285082185290833
n0_d1_m0,demand_conflict,S26003,s_curve--demand_conflict,9.3695083496588,0.41926827054013444,0.46261281706128315
n0_d1_m0,demand_conflict,S26004,ellipse--demand_conflict,-29.264340848008516,0.3536592920824289,0.27359385408406506
n0_d1_m0,demand_conflict,S26004,figure_eight--demand_conflict,-2.247540098458261,0.7386180760725767,0.7223822454421218
n0_d1_m0,demand_conflict,S26004,harmonic_loop--demand_conflict,9.23614313364589,0.7259125748253801,0.7997815428824882
n0_d1_m0,demand_conflict,S26004,rounded_square--demand_conflict,-0.19130173137897047,0.788133823302352,0.7866289884279605
n0_d1_m0,demand_conflict,S26004,s_curve--demand_conflict,-7.951042135325817,0.6736682455540859,0.6240497842620041
n0_d1_m0,demand_conflict,S26005,ellipse--demand_conflict,-13.08233452686485,0.34241891703609845,0.3028049592969363
n0_d1_m0,demand_conflict,S26005,figure_eight--demand_conflict,2.161196722137712,0.7702850796063739,0.7873001854067692
n0_d1_m0,demand_conflict,S26005,harmonic_loop--demand_conflict,7.391336837563741,0.7649588919090908,0.8260122387981645
n0_d1_m0,demand_conflict,S26005,rounded_square--demand_conflict,-3.1818635142311993,0.7934416941701001,0.7689739913067822
n0_d1_m0,demand_conflict,S26005,s_curve--demand_conflict,-5.065432024175432,0.732533023294416,0.6972160197522065
n0_d1_m0,demand_conflict,S26006,ellipse--demand_conflict,-54.798386906171785,0.28524758682941637,0.18427038713414629
n0_d1_m0,demand_conflict,S26006,figure_eight--demand_conflict,-11.311944944808262,0.4608167005666748,0.41398674759942544
n0_d1_m0,demand_conflict,S26006,harmonic_loop--demand_conflict,10.677127290170485,0.549969469059039,0.6157095628189729
n0_d1_m0,demand_conflict,S26006,rounded_square--demand_conflict,2.497319640707701,0.6643093037873002,0.6813241454894933
n0_d1_m0,demand_conflict,S26006,s_curve--demand_conflict,8.145817464468738,0.39642539514936337,0.43158121296873675
n0_d1_m0,demand_conflict,S26007,ellipse--demand_conflict,-36.498705970453486,0.3100651641275941,0.22715611984974482
n0_d1_m0,demand_conflict,S26007,figure_eight--demand_conflict,-3.177588435504372,0.5350886701661102,0.5186093979126005
n0_d1_m0,demand_conflict,S26007,harmonic_loop--demand_conflict,28.285111880806088,0.5500127203113556,0.7669435660238437
n0_d1_m0,demand_conflict,S26007,rounded_square--demand_conflict,-0.2707166604190584,0.5864619262530031,0.5848785625409851
n0_d1_m0,demand_conflict,S26007,s_curve--demand_conflict,9.062324037901062,0.4024090489556376,0.44251081270578535
n0_d1_m0,demand_conflict,S26008,ellipse--demand_conflict,-29.738365941877586,0.3088583923777206,0.238062496113207
n0_d1_m0,demand_conflict,S26008,figure_eight--demand_conflict,-3.912675174312242,0.5993378133148048,0.5767706512313565
n0_d1_m0,demand_conflict,S26008,harmonic_loop--demand_conflict,19.764129934549725,0.562908842823901,0.7015675686756099
n0_d1_m0,demand_conflict,S26008,rounded_square--demand_conflict,-2.1832193826297477,0.6305231094614868,0.6170515210530451
n0_d1_m0,demand_conflict,S26008,s_curve--demand_conflict,8.222063579762255,0.4137264152220286,0.45079071436912227
n0_d1_m0,all_tasks,S26001,ellipse--demand_aligned,-28.810864290495644,0.4391444524860128,0.34092190507754805
n0_d1_m0,all_tasks,S26001,ellipse--demand_conflict,-27.796638319013866,0.4102956230232969,0.32105353350460725
n0_d1_m0,all_tasks,S26001,ellipse--neutral,-29.658766056594434,0.4338173296593416,0.33458387955812086
n0_d1_m0,all_tasks,S26001,figure_eight--demand_aligned,-6.380248092752921,0.8005070981248539,0.7524959872502759
n0_d1_m0,all_tasks,S26001,figure_eight--demand_conflict,-4.362992289282731,0.7352375934966077,0.7045002997409369
n0_d1_m0,all_tasks,S26001,figure_eight--neutral,-6.177147933740837,0.7923919009728376,0.7462923203280283
n0_d1_m0,all_tasks,S26001,harmonic_loop--demand_aligned,-2.527579293542811,0.6960792634301225,0.6789190461984911
n0_d1_m0,all_tasks,S26001,harmonic_loop--demand_conflict,13.586793913568604,0.697721407655844,0.8074245121260467
n0_d1_m0,all_tasks,S26001,harmonic_loop--neutral,-0.630715114151552,0.6947232654352572,0.6903690037849679
n0_d1_m0,all_tasks,S26001,rounded_square--demand_aligned,-9.517171717294325,0.7817004436423307,0.7137697507932348
n0_d1_m0,all_tasks,S26001,rounded_square--demand_conflict,-1.3531253891823987,0.7966955129125248,0.7860591470202039
n0_d1_m0,all_tasks,S26001,rounded_square--neutral,0.8880410792376083,0.788685090897411,0.7957516928183668
n0_d1_m0,all_tasks,S26001,s_curve--demand_aligned,-1.862382497834722,0.6612611844542444,0.6491711348576603
n0_d1_m0,all_tasks,S26001,s_curve--demand_conflict,-5.237402543110193,0.6611466881501653,0.628243069643731
n0_d1_m0,all_tasks,S26001,s_curve--neutral,-6.1191167622189315,0.662245638769642,0.6240587548928961
n0_d1_m0,all_tasks,S26002,ellipse--demand_aligned,-32.399401326618595,0.3985934190502319,0.3010537925824409
n0_d1_m0,all_tasks,S26002,ellipse--demand_conflict,-34.643184844552195,0.391676909387216,0.2908999143472531
n0_d1_m0,all_tasks,S26002,ellipse--neutral,-32.989436493437616,0.3941751742074131,0.29639585263365165
n0_d1_m0,all_tasks,S26002,figure_eight--demand_aligned,-5.259092316020073,0.7597882416188141,0.7218267086492602
n0_d1_m0,all_tasks,S26002,figure_eight--demand_conflict,-5.089781085265201,0.6995933469241036,0.6657101572573307
n0_d1_m0,all_tasks,S26002,figure_eight--neutral,-5.183145416681602,0.752259846414789,0.7151904836413875
n0_d1_m0,all_tasks,S26002,harmonic_loop--demand_aligned,-3.7162464483183366,0.6535080451129295,0.630092263740543
n0_d1_m0,all_tasks,S26002,harmonic_loop--demand_conflict,17.631176729784794,0.6679515200130667,0.8109275979599915
n0_d1_m0,all_tasks,S26002,harmonic_loop--neutral,-1.3493277519488827,0.6529754939603071,0.6442820178920731
n0_d1_m0,all_tasks,S26002,rounded_square--demand_aligned,-7.949392521576758,0.7450039061338517,0.6901418236188235
n0_d1_m0,all_tasks,S26002,rounded_square--demand_conflict,3.847957230469097,0.765707641446207,0.796350882821647
n0_d1_m0,all_tasks,S26002,rounded_square--neutral,4.261801487201739,0.7510439762449157,0.7844768210721202
n0_d1_m0,all_tasks,S26002,s_curve--demand_aligned,3.3450489024142622,0.6125855655368901,0.63378601776789
n0_d1_m0,all_tasks,S26002,s_curve--demand_conflict,-1.185663835746957,0.6128092770918423,0.6056285582971572
n0_d1_m0,all_tasks,S26002,s_curve--neutral,-1.9113858352994324,0.6132426219519918,0.601741029155528
n0_d1_m0,all_tasks,S26003,ellipse--demand_aligned,-31.237433550998848,0.2702758466509853,0.2059441725869747
n0_d1_m0,all_tasks,S26003,ellipse--demand_conflict,-29.06194878845172,0.3126746873166816,0.24226713624880525
n0_d1_m0,all_tasks,S26003,ellipse--neutral,-35.17950555176545,0.2734902259425089,0.20231633843177427
n0_d1_m0,all_tasks,S26003,figure_eight--demand_aligned,-4.68973490306864,0.6839847194669646,0.653344590183804
n0_d1_m0,all_tasks,S26003,figure_eight--demand_conflict,-3.7224180170010754,0.6031460742544869,0.5815002058239961
n0_d1_m0,all_tasks,S26003,figure_eight--neutral,-5.0006560353090705,0.6775118771489226,0.6452453753442192
n0_d1_m0,all_tasks,S26003,harmonic_loop--demand_aligned,-5.2341109073649115,0.5255343881874819,0.4993954751516809
n0_d1_m0,all_tasks,S26003,harmonic_loop--demand_conflict,21.6659551567576,0.5755693077682716,0.7347626551393688
n0_d1_m0,all_tasks,S26003,harmonic_loop--neutral,-2.422532144001688,0.5340929641874703,0.5214604179445188
n0_d1_m0,all_tasks,S26003,rounded_square--demand_aligned,2.1755505622236746,0.6734636078630425,0.6884409896847064
n0_d1_m0,all_tasks,S26003,rounded_square--demand_conflict,-2.6921864277634877,0.6454288314857014,0.6285082185290833
n0_d1_m0,all_tasks,S26003,rounded_square--neutral,1.6111566012623557,0.6464095101027658,0.6569947239679204
n0_d1_m0,all_tasks,S26003,s_curve--demand_aligned,16.388642991948966,0.4390999478969593,0.5251678284023997
n0_d1_m0,all_tasks,S26003,s_curve--demand_conflict,9.3695083496588,0.41926827054013444,0.46261281706128315
n0_d1_m0,all_tasks,S26003,s_curve--neutral,12.228054545275215,0.4199652261745588,0.4784731886695944
n0_d1_m0,all_tasks,S26004,ellipse--demand_aligned,-37.78329010788879,0.3646337956051341,0.2646429732659265
n0_d1_m0,all_tasks,S26004,ellipse--demand_conflict,-29.264340848008516,0.3536592920824289,0.27359385408406506
n0_d1_m0,all_tasks,S26004,ellipse--neutral,-38.584192934747534,0.3567651244195499,0.2574356547196786
n0_d1_m0,all_tasks,S26004,figure_eight--demand_aligned,-3.173779307420626,0.8058914677887754,0.7811010444693605
n0_d1_m0,all_tasks,S26004,figure_eight--demand_conflict,-2.247540098458261,0.7386180760725767,0.7223822454421218
n0_d1_m0,all_tasks,S26004,figure_eight--neutral,-2.9864111737234786,0.7982480601267762,0.7751003758935194
n0_d1_m0,all_tasks,S26004,harmonic_loop--demand_aligned,-2.9622399031219353,0.719789099788914,0.6990806537097191
n0_d1_m0,all_tasks,S26004,harmonic_loop--demand_conflict,9.23614313364589,0.7259125748253801,0.7997815428824882
n0_d1_m0,all_tasks,S26004,harmonic_loop--neutral,-1.2854592224656494,0.7191109836782068,0.709984423429167
n0_d1_m0,all_tasks,S26004,rounded_square--demand_aligned,0.06158820223160727,0.7336756112995032,0.7341277473811987
n0_d1_m0,all_tasks,S26004,rounded_square--demand_conflict,-0.19130173137897047,0.788133823302352,0.7866289884279605
n0_d1_m0,all_tasks,S26004,rounded_square--neutral,2.4212260119748126,0.7872030688823083,0.8067359700367965
n0_d1_m0,all_tasks,S26004,s_curve--demand_aligned,-4.83133669962727,0.6737712003988559,0.642719268504044
n0_d1_m0,all_tasks,S26004,s_curve--demand_conflict,-7.951042135325817,0.6736682455540859,0.6240497842620041
n0_d1_m0,all_tasks,S26004,s_curve--neutral,-8.431557205227618,0.6747797944105824,0.6223094196954413
n0_d1_m0,all_tasks,S26005,ellipse--demand_aligned,-27.57261715076256,0.31762533400363113,0.24897610560757594
n0_d1_m0,all_tasks,S26005,ellipse--demand_conflict,-13.08233452686485,0.34241891703609845,0.3028049592969363
n0_d1_m0,all_tasks,S26005,ellipse--neutral,-22.279421549450607,0.32160877854636327,0.2630113673021446
n0_d1_m0,all_tasks,S26005,figure_eight--demand_aligned,1.084634979231766,0.8602901816418608,0.8697235070216185
n0_d1_m0,all_tasks,S26005,figure_eight--demand_conflict,2.161196722137712,0.7702850796063739,0.7873001854067692
n0_d1_m0,all_tasks,S26005,figure_eight--neutral,1.2452297564085326,0.8515372766530338,0.8622745762585509
n0_d1_m0,all_tasks,S26005,harmonic_loop--demand_aligned,3.74229110797326,0.7580729729324204,0.7875452071924531
n0_d1_m0,all_tasks,S26005,harmonic_loop--demand_conflict,7.391336837563741,0.7649588919090908,0.8260122387981645
n0_d1_m0,all_tasks,S26005,harmonic_loop--neutral,4.829828011114027,0.7585340572545458,0.7970291966511607
n0_d1_m0,all_tasks,S26005,rounded_square--demand_aligned,3.7437169832390533,0.7844140853885906,0.8149224765431695
n0_d1_m0,all_tasks,S26005,rounded_square--demand_conflict,-3.1818635142311993,0.7934416941701001,0.7689739913067822
n0_d1_m0,all_tasks,S26005,rounded_square--neutral,-1.1843198632516516,0.7867055507894388,0.7774974935371941
n0_d1_m0,all_tasks,S26005,s_curve--demand_aligned,-3.716011484202612,0.7384218990136566,0.7119651907614366
n0_d1_m0,all_tasks,S26005,s_curve--demand_conflict,-5.065432024175432,0.732533023294416,0.6972160197522065
n0_d1_m0,all_tasks,S26005,s_curve--neutral,-4.933834588398143,0.7374850873473906,0.702809623073595
n0_d1_m0,all_tasks,S26006,ellipse--demand_aligned,-77.05109821577733,0.275218103241742,0.1554455781496061
n0_d1_m0,all_tasks,S26006,ellipse--demand_conflict,-54.798386906171785,0.28524758682941637,0.18427038713414629
n0_d1_m0,all_tasks,S26006,ellipse--neutral,-71.52753616628385,0.27884558419838634,0.16256607564634123
n0_d1_m0,all_tasks,S26006,figure_eight--demand_aligned,-15.913502684650705,0.5005134418184161,0.4317990831319207
n0_d1_m0,all_tasks,S26006,figure_eight--demand_conflict,-11.311944944808262,0.4608167005666748,0.41398674759942544
n0_d1_m0,all_tasks,S26006,figure_eight--neutral,-15.714330138434075,0.49290748683194885,0.42596926952976544
n0_d1_m0,all_tasks,S26006,harmonic_loop--demand_aligned,-6.870228931977479,0.3960221989988961,0.37056362932558407
n0_d1_m0,all_tasks,S26006,harmonic_loop--demand_conflict,10.677127290170485,0.549969469059039,0.6157095628189729
n0_d1_m0,all_tasks,S26006,harmonic_loop--neutral,-6.284807030449634,0.4491599411815763,0.4226003261716381
n0_d1_m0,all_tasks,S26006,rounded_square--demand_aligned,-12.16913047921529,0.5913053473619247,0.5271551494031528
n0_d1_m0,all_tasks,S26006,rounded_square--demand_conflict,2.497319640707701,0.6643093037873002,0.6813241454894933
n0_d1_m0,all_tasks,S26006,rounded_square--neutral,-4.241349709148459,0.6330989844910248,0.6073395886157281
n0_d1_m0,all_tasks,S26006,s_curve--demand_aligned,15.607427077157846,0.41633978536152416,0.4933369974893079
n0_d1_m0,all_tasks,S26006,s_curve--demand_conflict,8.145817464468738,0.39642539514936337,0.43158121296873675
n0_d1_m0,all_tasks,S26006,s_curve--neutral,7.843724883124812,0.40156808154724855,0.4357468669799952
n0_d1_m0,all_tasks,S26007,ellipse--demand_aligned,-36.36286364767602,0.268893745979597,0.19718986444457792
n0_d1_m0,all_tasks,S26007,ellipse--demand_conflict,-36.498705970453486,0.3100651641275941,0.22715611984974482
n0_d1_m0,all_tasks,S26007,ellipse--neutral,-39.787073827769,0.2706574905128633,0.19362125774686373
n0_d1_m0,all_tasks,S26007,figure_eight--demand_aligned,-9.193423502238867,0.6073641959717734,0.5562278171077951
n0_d1_m0,all_tasks,S26007,figure_eight--demand_conflict,-3.177588435504372,0.5350886701661102,0.5186093979126005
n0_d1_m0,all_tasks,S26007,figure_eight--neutral,-9.388646910514103,0.6005207536954549,0.5489790491573716
n0_d1_m0,all_tasks,S26007,harmonic_loop--demand_aligned,-4.487117545762181,0.4328281232898036,0.41424065804115806
n0_d1_m0,all_tasks,S26007,harmonic_loop--demand_conflict,28.285111880806088,0.5500127203113556,0.7669435660238437
n0_d1_m0,all_tasks,S26007,harmonic_loop--neutral,7.157449073227118,0.4489879156549172,0.4836014426284394
n0_d1_m0,all_tasks,S26007,rounded_square--demand_aligned,7.8291352490870265,0.6114196835019785,0.6633546133632453
n0_d1_m0,all_tasks,S26007,rounded_square--demand_conflict,-0.2707166604190584,0.5864619262530031,0.5848785625409851
n0_d1_m0,all_tasks,S26007,rounded_square--neutral,0.45918250437840086,0.6157271810511803,0.6185675349494328
n0_d1_m0,all_tasks,S26007,s_curve--demand_aligned,12.488646090204496,0.45297288139868525,0.5176161276919544
n0_d1_m0,all_tasks,S26007,s_curve--demand_conflict,9.062324037901062,0.4024090489556376,0.44251081270578535
n0_d1_m0,all_tasks,S26007,s_curve--neutral,7.946699905726596,0.4186577420160696,0.45479927562326916
n0_d1_m0,all_tasks,S26008,ellipse--demand_aligned,-32.484254556620805,0.2697597944529244,0.20361649416809385
n0_d1_m0,all_tasks,S26008,ellipse--demand_conflict,-29.738365941877586,0.3088583923777206,0.238062496113207
n0_d1_m0,all_tasks,S26008,ellipse--neutral,-36.52638467798671,0.2729462762820449,0.19992199817333497
n0_d1_m0,all_tasks,S26008,figure_eight--demand_aligned,-4.72914599353954,0.6792800980665458,0.6486065475110899
n0_d1_m0,all_tasks,S26008,figure_eight--demand_conflict,-3.912675174312242,0.5993378133148048,0.5767706512313565
n0_d1_m0,all_tasks,S26008,figure_eight--neutral,-5.1034462275151915,0.6728975156995702,0.6402240267583266
n0_d1_m0,all_tasks,S26008,harmonic_loop--demand_aligned,-5.557842884577598,0.5191043293565336,0.49177239243525384
n0_d1_m0,all_tasks,S26008,harmonic_loop--demand_conflict,19.764129934549725,0.562908842823901,0.7015675686756099
n0_d1_m0,all_tasks,S26008,harmonic_loop--neutral,-2.9724968495739117,0.527318538703277,0.5120964867673392
n0_d1_m0,all_tasks,S26008,rounded_square--demand_aligned,1.4385088228113991,0.6637906054464024,0.673478655322975
n0_d1_m0,all_tasks,S26008,rounded_square--demand_conflict,-2.1832193826297477,0.6305231094614868,0.6170515210530451
n0_d1_m0,all_tasks,S26008,rounded_square--neutral,0.783508485052229,0.6393384511414724,0.6443872801581084
n0_d1_m0,all_tasks,S26008,s_curve--demand_aligned,15.155811873364819,0.4337017545855314,0.5111743823138537
n0_d1_m0,all_tasks,S26008,s_curve--demand_conflict,8.222063579762255,0.4137264152220286,0.45079071436912227
n0_d1_m0,all_tasks,S26008,s_curve--neutral,11.344023336901076,0.4147929729030484,0.46786803159283985
n1_d1_m1,demand_conflict,S26001,ellipse--demand_conflict,-25.11934425290424,0.40867127580358825,0.3266251739439581
n1_d1_m1,demand_conflict,S26001,figure_eight--demand_conflict,-4.160615334710759,0.7338042012670745,0.7044929591756546
n1_d1_m1,demand_conflict,S26001,harmonic_loop--demand_conflict,17.190828676987845,0.6998490357507022,0.845134692896291
n1_d1_m1,demand_conflict,S26001,rounded_square--demand_conflict,-1.8143088503839508,0.8066315668271167,0.7922575676592385
n1_d1_m1,demand_conflict,S26001,s_curve--demand_conflict,-3.687513813769338,0.6538268819493152,0.6305743651290916
n1_d1_m1,demand_conflict,S26002,ellipse--demand_conflict,-24.993211869743124,0.36949453551975625,0.29561168162060736
n1_d1_m1,demand_conflict,S26002,figure_eight--demand_conflict,-1.2528997040267034,0.7494420502115158,0.7401684814975342
