job_id,plant_id,plant_seed,manifest_id,trajectory,regime,scenario_id,scenario_label,noise_seed,method,method_label,learning_rate,regularization,smoothness,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,global_rmse_auc_normalized,final_global_ratio,worst_zone_auc_normalized,final_worst_zone_ratio_relative,cumulative_delta_theta_l2,cumulative_learned_delta_u_l2,cumulative_issued_delta_u_l2,final_command_correction_l2,final_command_correction_rms,rejected_trials,final_trust_radius_mm,all_updates_succeeded,all_update_constraints_satisfied,final_constraint_violation,finite_result,trial_task_scores,trial_global_rmse,trial_worst_zone,acceptance_history,selection_history,residual_lag_history,applied_lag_history,elapsed_s
figure_eight--demand_conflict|n0_d1_m0|26001|parameter_matched_constrained_bf_noilc,S26001,26001,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331101,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,15.06453731655924,9.965539379489634,0.7045002997409369,0.661523096931448,0.664856232847309,0.6130290289122058,0.7138252251030697,0.6779164156887987,21.704097869268466,58.414588408707665,58.414588408707665,42.93801391660712,2.3928419646982437,0,4.0,1,1,0,1,"[15.06453731655924, 10.002467149143918, 9.966866427347272, 9.967512295382422, 9.965539379489634]","[4.511281531388318, 2.7907530000212346, 2.7830257354057033, 2.7852218078005313, 2.765546536336549]","[18.231629448061557, 12.135640647171433, 12.287948102265354, 12.337624061767489, 12.359520887596242]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.5624182500000003
figure_eight--demand_conflict|n0_d1_m0|26001|proposed,S26001,26001,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331101,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,15.06453731655924,9.938592192033747,0.7352375934966077,0.6597343139844758,0.7011292310934049,0.6085247102282366,0.7435744376444414,0.6727027670634,17.470966609732525,46.07578016147575,46.07578016147575,44.17047179298735,2.461524156940603,0,4.0,1,1,0,1,"[15.06453731655924, 11.494877079764034, 10.315338294785107, 9.992276526221806, 9.938592192033747]","[4.511281531388318, 3.3237729480415634, 2.9171969853081055, 2.7827415630258123, 2.7452262866460715]","[18.231629448061557, 14.039619693880152, 12.634798944345334, 12.303827305587793, 12.26446757778558]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2.0, 2.25], [2.0, 2.25], [2.0, 2.25], [2.0, 2.25], [2.0, 2.25]]",0.7423742080000011
figure_eight--demand_conflict|n0_d1_m0|26002|parameter_matched_constrained_bf_noilc,S26002,26002,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331102,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,13.856907294402802,8.56768902135696,0.6657101572573307,0.6182973472599974,0.6280091339474716,0.5690252119805052,0.6718286507447486,0.6305493466048269,21.425778405518955,57.06451352224715,57.06451352224715,42.61694269669945,2.3749493651442903,0,4.0,1,1,0,1,"[13.856907294402802, 8.575344929007786, 8.548420708945793, 8.562671940395111, 8.56768902135696]","[4.151566887214967, 2.407731330960873, 2.387451897714822, 2.376747915151939, 2.3623462280487426]","[16.723184932305927, 10.29247358022717, 10.48754517081195, 10.526451193603325, 10.544793332217187]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.5558820420000004
figure_eight--demand_conflict|n0_d1_m0|26002|proposed,S26002,26002,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331102,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,13.856907294402802,8.483400636659443,0.6995933469241036,0.6122145769197813,0.6686587063726717,0.5653666782376592,0.7077759535865149,0.6238066079508187,16.453457288832098,44.60637639461682,44.60637639461682,43.25950115627044,2.41075774812678,0,4.0,1,1,0,1,"[13.856907294402802, 10.124818887204082, 8.922340483388387, 8.559487272309537, 8.483400636659443]","[4.151566887214967, 2.9403806919773485, 2.5266551194561906, 2.3875273316050007, 2.3471575805061846]","[16.723184932305927, 12.348804823744613, 10.912312880527999, 10.50634584606228, 10.432033266756001]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[7, 8], [7, 8], [7, 8], [7, 8], [7, 8]]","[[1.75, 2.0], [1.75, 2.0], [1.75, 2.0], [1.75, 2.0], [1.75, 2.0]]",0.7630222499999988
figure_eight--demand_conflict|n0_d1_m0|26003|parameter_matched_constrained_bf_noilc,S26003,26003,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331103,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,10.55829601423086,5.3002997017687985,0.5815002058239961,0.50200332464868,0.5431466743854209,0.45272174361021544,0.5784549077633185,0.49927472089645775,22.50842487107346,56.25764418791364,56.25764418791364,44.47920872860354,2.478729393704221,0,4.0,1,1,0,1,"[10.55829601423086, 6.066746273288651, 5.2932217955428245, 5.269339294872385, 5.3002997017687985]","[3.0326208222555238, 1.6293495246318483, 1.3866281387565706, 1.3698768894240094, 1.372933386360166]","[12.963602756309545, 7.277198679390714, 6.53916782119196, 6.461071094003414, 6.472399147968998]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.46924775000000096
figure_eight--demand_conflict|n0_d1_m0|26003|proposed,S26003,26003,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331103,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,10.55829601423086,5.191372877987845,0.6031460742544869,0.49168661979079975,0.6060801370008835,0.48239009840496794,0.5877336617479445,0.47254019696196287,17.07399230781947,41.951320554669124,41.951320554669124,40.49292246634653,2.256582345399794,0,4.0,1,1,0,1,"[10.55829601423086, 6.73175058033771, 5.589563967682768, 5.276630173070724, 5.191372877987845]","[3.0326208222555238, 1.9929992593912447, 1.6139562291781682, 1.4973259455638657, 1.4629062568727969]","[12.963602756309545, 8.073917102239976, 6.605822411586132, 6.252130277763757, 6.125823399803157]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]",0.5908534169999982
figure_eight--demand_conflict|n0_d1_m0|26004|parameter_matched_constrained_bf_noilc,S26004,26004,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331104,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,14.990043465639886,10.215200095334245,0.7223822454421218,0.6814656754498066,0.6875555982619415,0.6353724578967341,0.7224149032995524,0.6880122709495122,23.449667009708907,59.991540979365624,59.991540979365624,42.756630045680474,2.382733836760244,0,4.0,1,1,0,1,"[14.990043465639886, 10.314027363565831, 10.198515808232735, 10.199000079650158, 10.215200095334245]","[4.430468996712156, 2.8683383489165966, 2.8584343352127273, 2.835268875938096, 2.81499797607628]","[18.370092940905675, 12.419398186806331, 12.559847316214288, 12.599599007646141, 12.638849361826116]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.5851452910000035
figure_eight--demand_conflict|n0_d1_m0|26004|proposed,S26004,26004,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331104,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,14.990043465639886,9.815519521408683,0.7386180760725767,0.6548026057367863,0.7108524992222981,0.6188440663356168,0.7420813761174132,0.6573309904705219,17.730182594448436,45.27979185062999,45.27979185062999,43.20307727486659,2.4076133681492498,0,4.0,1,1,0,1,"[14.990043465639886, 11.530047250784051, 10.386021817902941, 9.968817697129648, 9.815519521408683]","[4.430468996712156, 3.301015905377441, 2.9212248224773427, 2.7892798850984977, 2.7417694496992313]","[18.370092940905675, 14.194448801390218, 12.810781408753698, 12.300523021430962, 12.07523138788107]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[1.75, 2.25], [1.75, 2.25], [1.75, 2.25], [1.75, 2.25], [1.75, 2.25]]",0.6103241659999981
figure_eight--demand_conflict|n0_d1_m0|26005|parameter_matched_constrained_bf_noilc,S26005,26005,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331105,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,16.681794070957093,12.545200570103837,0.7873001854067692,0.7520294589863664,0.7634027325681805,0.7196366569602402,0.7797968177032721,0.75163621622284,27.89227406588053,66.43176198472192,66.43176198472192,47.4979156847814,2.646955355386979,0,4.0,1,1,0,1,"[16.681794070957093, 12.871863660952663, 12.522451668037515, 12.5265056104076, 12.545200570103837]","[4.853171061192873, 3.6085793470651937, 3.5289922387010924, 3.509279183512588, 3.49251979813302]","[20.654828684813644, 15.407851728718255, 15.452214974796572, 15.476339028881963, 15.524917279384306]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.595331833000003
figure_eight--demand_conflict|n0_d1_m0|26005|proposed,S26005,26005,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331105,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,16.681794070957093,11.562627643269742,0.7702850796063739,0.6931285444531539,0.7651732390298362,0.6893458391434095,0.7643769246930467,0.6857156907969355,19.780257215089573,46.720703500292544,46.720703500292544,43.77168467992536,2.439300619984076,0,4.0,1,1,0,1,"[16.681794070957093, 13.364831318688971, 12.1821356431333, 11.729770476761596, 11.562627643269742]","[4.853171061192873, 3.8568991635524985, 3.508829244413701, 3.3889959044303817, 3.3455132776845122]","[20.654828684813644, 16.402410042480557, 14.945445462228863, 14.395357813572417, 14.163340119899347]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[6, 10], [6, 10], [6, 10], [6, 10], [6, 10]]","[[1.5, 2.5], [1.5, 2.5], [1.5, 2.5], [1.5, 2.5], [1.5, 2.5]]",0.7170969579999991
figure_eight--demand_conflict|n0_d1_m0|26006|parameter_matched_constrained_bf_noilc,S26006,26006,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331106,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,8.229403538964549,2.5672903123075654,0.41398674759942544,0.311965539197582,0.36748857413079616,0.2575341671664788,0.4359477545146267,0.3364605403351846,17.449896289397834,47.537447685052484,47.537447685052484,36.66717486063078,2.0433817666520233,0,4.0,1,1,0,1,"[8.229403538964549, 3.0711349241996126, 2.5365326863754616, 2.6214414869054097, 2.5672903123075654]","[2.475737043001547, 0.7991745872406272, 0.6463616859107335, 0.6370220700232923, 0.6375868774926043]","[9.685501691155887, 3.8330925170294607, 3.240154006214544, 3.344098919394337, 3.2587891324236535]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.4861559589999942
figure_eight--demand_conflict|n0_d1_m0|26006|proposed,S26006,26006,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331106,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,8.229403538964549,2.5753448467906757,0.4608167005666748,0.31294428989864725,0.4500525216579302,0.28935427268363095,0.4800402762201618,0.330633650468853,13.73423247684015,35.91393525298936,35.91393525298936,35.010539656885506,1.9510610961287662,0,4.0,1,1,0,1,"[8.229403538964549, 4.114319535309462, 2.9902206369404754, 2.662071980701893, 2.5753448467906757]","[2.475737043001547, 1.266112382707387, 0.8541965362734312, 0.7404868104607656, 0.7163650914336357]","[9.685501691155887, 5.015314999907727, 3.7816074847860808, 3.3568739079569543, 3.2023527807691203]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[1.5, 1.25], [1.5, 1.25], [1.5, 1.25], [1.5, 1.25], [1.5, 1.25]]",0.5080762090000022
figure_eight--demand_conflict|n0_d1_m0|26007|parameter_matched_constrained_bf_noilc,S26007,26007,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331107,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,9.194286961726199,3.7206768906382575,0.5186093979126005,0.404672695786701,0.4672768555086867,0.3564772099314253,0.5247739367420577,0.4011194710555625,21.047459670155273,53.46780465102466,53.46780465102466,42.872429493092305,2.389187087667332,0,4.0,1,1,0,1,"[9.194286961726199, 5.214206836370234, 3.7374954222648853, 3.663790317008641, 3.7206768906382575]","[2.6368920739476973, 1.250250885194933, 0.9629461261697579, 0.9269955334761156, 0.9399919294111647]","[11.194328362420388, 6.610176225496865, 4.598061900652549, 4.447433212584694, 4.490263071556347]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.5218934589999975
figure_eight--demand_conflict|n0_d1_m0|26007|proposed,S26007,26007,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331107,proposed,Proposed,0.65,0.003,2e-08,0.0,4,1.0,9.194286961726199,3.7244779303499644,0.5350886701661102,0.40508610899944164,0.5438428351994639,0.39785390886222066,0.519033448419974,0.38702391875538306,16.012450477957657,41.058952218321764,41.058952218321764,39.784823510432645,2.2171215333519774,0,4.0,1,1,0,1,"[9.194286961726199, 5.277247668953017, 4.130105413543036, 3.8122996053685743, 3.7244779303499644]","[2.6368920739476973, 1.6185857802374584, 1.1977989599809191, 1.0768397598166652, 1.0490978188678992]","[11.194328362420388, 6.175814281079539, 4.835434323855052, 4.466274209296279, 4.332472830658468]","[true, true, true, true, true]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[[4, 6], [4, 6], [4, 6], [4, 6], [4, 6]]","[[1.0, 1.5], [1.0, 1.5], [1.0, 1.5], [1.0, 1.5], [1.0, 1.5]]",0.5343485420000036
figure_eight--demand_conflict|n0_d1_m0|26008|parameter_matched_constrained_bf_noilc,S26008,26008,figure_eight--demand_conflict,figure_eight,demand_conflict,n0_d1_m0,D=+4,331108,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1.0,0.003,2e-08,0.0,4,1.0,10.380588609640736,5.1344199790800085,0.5767706512313565,0.4946174222058596,0.537428558874514,0.44480069466383065,0.5756482813876528,0.49467001667206306,22.141866714586325,55.70187595000831,55.70187595000831,44.196167409695924,2.4629561176756405,0,4.0,1,1,0,1,"[10.380588609640736, 5.91569637178719, 5.170695427215236, 5.104979316826357, 5.1344199790800085]","[2.984120048025922, 1.584495974615653, 1.3514969842896185, 1.3232830295971376, 1.3273386703221937]","[12.743497684226394, 7.10711042302947, 6.418201990816202, 6.294115801252629, 6.303826211916667]","[true, true, true, true, true]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",[],[],0.5155632080000032
