job_id,plant_id,plant_seed,manifest_id,trajectory,regime,scenario_id,scenario_label,noise_seed,method,method_label,update,delta_theta_l2,learned_delta_u_l2,learned_delta_u_rms,issued_delta_u_l2,issued_delta_u_rms,cumulative_delta_theta_l2,cumulative_learned_delta_u_l2,cumulative_issued_delta_u_l2,maximum_implemented_step_mm,solver_iterations,solver_objective,constraint_ok,selection
ellipse--demand_aligned|delay_2|26002|parameter_matched_constrained_bf_noilc,S26002,26002,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320402,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.17821415155752524,0.4055746328491954,0.02260179064601046,0.4055746328491954,0.02260179064601046,7.001261676626384,24.81566547875183,24.81566547875183,0.06281523678507916,43,-0.00033005072554562263,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26002|proposed,S26002,26002,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320402,proposed,Proposed,1,3.6918263911797444,13.502756297148547,0.7524791894115532,13.502756297148547,0.7524791894115532,3.6918263911797444,13.502756297148547,13.502756297148547,1.9640343984873816,50,-3.1084583882709893,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26002|proposed,S26002,26002,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320402,proposed,Proposed,2,1.479344899253285,5.383313017292082,0.30000030560101604,5.383313017292082,0.30000030560101604,5.17117129043303,18.88606931444063,18.88606931444063,0.7934302611390791,40,-0.4875070680119937,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26002|proposed,S26002,26002,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320402,proposed,Proposed,3,0.6057559066097206,2.1665162433202814,0.12073522995929944,2.1665162433202814,0.12073522995929944,5.776927197042751,21.05258555776091,21.05258555776091,0.3274742289786232,45,-0.07523638813059977,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26002|proposed,S26002,26002,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320402,proposed,Proposed,4,0.2610901129143796,0.8898053935714098,0.049586915926938355,0.8898053935714098,0.049586915926938355,6.03801730995713,21.94239095133232,21.94239095133232,0.13693807421009296,35,-0.011391356695953722,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26003|parameter_matched_constrained_bf_noilc,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1,4.760098223831417,16.679446363454748,0.9295092056172531,16.679446363454748,0.9295092056172531,4.760098223831417,16.679446363454748,16.679446363454748,2.2764220531459785,53,-0.6783482234894804,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26003|parameter_matched_constrained_bf_noilc,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,2,1.2393534710607186,4.079977322196812,0.22736824694618138,4.079977322196812,0.22736824694618138,5.9994516948921355,20.75942368565156,20.75942368565156,0.5320357291746411,49,-0.03450365419095179,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26003|parameter_matched_constrained_bf_noilc,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,3,0.39652705512863323,1.2149296105518033,0.06770538017731782,1.2149296105518033,0.06770538017731782,6.3959787500207685,21.97435329620336,21.97435329620336,0.17116133618496576,44,-0.0032255437551730335,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26003|parameter_matched_constrained_bf_noilc,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.14297131004689817,0.3500143539012436,0.019505537351780202,0.3500143539012436,0.019505537351780202,6.538950060067667,22.324367650104605,22.324367650104605,0.0489949355137842,50,-0.00029069301759258035,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26003|proposed,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,proposed,Proposed,1,3.14845531076216,11.047214718990578,0.6156372072535198,11.047214718990578,0.6156372072535198,3.14845531076216,11.047214718990578,11.047214718990578,1.4870679235726616,52,-1.7937875990983878,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26003|proposed,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,proposed,Proposed,2,1.2482736393071403,4.283507931156933,0.23871056434274832,4.283507931156933,0.23871056434274832,4.3967289500693,15.33072265014751,15.33072265014751,0.5306042529968327,52,-0.2203175495817933,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26003|proposed,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,proposed,Proposed,3,0.5252926885342536,1.7550753793271028,0.09780652703264171,1.7550753793271028,0.09780652703264171,4.922021638603554,17.085798029474613,17.085798029474613,0.2167334953308191,45,-0.025156654824214243,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26003|proposed,S26003,26003,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320403,proposed,Proposed,4,0.280031311002536,0.9106417865283096,0.050748082709292236,0.9106417865283096,0.050748082709292236,5.20205294960609,17.996439816002923,17.996439816002923,0.12787115119372316,46,-0.0070061306173875805,1,"[1, 2]"
ellipse--demand_aligned|delay_2|26004|parameter_matched_constrained_bf_noilc,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1,6.002009373285481,21.79371881583333,1.2145164667057435,21.79371881583333,1.2145164667057435,6.002009373285481,21.79371881583333,21.79371881583333,2.6316519640427067,56,-1.322172158990148,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26004|parameter_matched_constrained_bf_noilc,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,2,1.4063172710467478,4.677912734024486,0.26068988470006466,4.677912734024486,0.26068988470006466,7.408326644332229,26.471631549857815,26.471631549857815,0.5655478286600513,55,-0.044279504175210205,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26004|parameter_matched_constrained_bf_noilc,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,3,0.6105573786466036,1.8811409580044667,0.10483188706790163,1.8811409580044667,0.10483188706790163,8.018884022978833,28.35277250786228,28.35277250786228,0.25679965264142623,55,-0.00707676608357744,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26004|parameter_matched_constrained_bf_noilc,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.30145764463794117,0.8290787012911407,0.04620274967398218,0.8290787012911407,0.04620274967398218,8.320341667616773,29.18185120915342,29.18185120915342,0.1242310270047966,57,-0.0014037521514091169,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26004|proposed,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,proposed,Proposed,1,3.9944317871165724,14.51911183335375,0.8091184690673031,14.51911183335375,0.8091184690673031,3.9944317871165724,14.51911183335375,14.51911183335375,1.9535144296602809,50,-3.563999202818754,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26004|proposed,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,proposed,Proposed,2,1.6193807070344461,5.81133813970588,0.3238532131166269,5.81133813970588,0.3238532131166269,5.613812494151018,20.33044997305963,20.33044997305963,0.8125927653998559,50,-0.5554470621759428,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26004|proposed,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,proposed,Proposed,3,0.6724751782703312,2.3506203267761676,0.13099494941491147,2.3506203267761676,0.13099494941491147,6.2862876724213494,22.681070299835795,22.681070299835795,0.3389107753401497,45,-0.08159549831858699,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26004|proposed,S26004,26004,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320404,proposed,Proposed,4,0.29545663443328873,0.9800413702184805,0.054615570304525435,0.9800413702184805,0.054615570304525435,6.581744306854638,23.661111670054275,23.661111670054275,0.1382021610290991,42,-0.011133439408629115,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26005|parameter_matched_constrained_bf_noilc,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1,7.651026952642307,27.118541803253493,1.511257250376709,27.118541803253493,1.511257250376709,7.651026952642307,27.118541803253493,27.118541803253493,3.7497449410055808,55,-1.9099829808356257,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26005|parameter_matched_constrained_bf_noilc,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,2,2.8285878617003926,9.353910106193787,0.5212730304570202,9.353910106193787,0.5212730304570202,10.4796148143427,36.47245190944728,36.47245190944728,1.0317749990970597,64,-0.17705554822964176,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26005|parameter_matched_constrained_bf_noilc,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,3,1.2485415724304791,3.936610390515122,0.2193787202031829,3.936610390515122,0.2193787202031829,11.728156386773179,40.4090622999624,40.4090622999624,0.5277967534548047,41,-0.03332893000846757,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26005|parameter_matched_constrained_bf_noilc,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.6222717937608723,1.8459723080853847,0.10287201483134217,1.8459723080853847,0.10287201483134217,12.35042818053405,42.25503460804779,42.25503460804779,0.24492196627859997,51,-0.007248153815025431,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26005|proposed,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,proposed,Proposed,1,5.1228122030359575,18.208993652854087,1.0147475435658468,18.208993652854087,1.0147475435658468,5.1228122030359575,18.208993652854087,18.208993652854087,2.388387141987705,60,-5.019870797674929,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26005|proposed,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,proposed,Proposed,2,2.1445313076073114,7.419501100275659,0.41347263113624827,7.419501100275659,0.41347263113624827,7.2673435106432684,25.628494753129747,25.628494753129747,0.8986891360152232,59,-0.7198488948205894,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26005|proposed,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,proposed,Proposed,3,0.9441155871075503,3.165805786232072,0.17642345899121187,3.165805786232072,0.17642345899121187,8.211459097750819,28.79430053936182,28.79430053936182,0.3742886982626663,52,-0.0889441559049157,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26005|proposed,S26005,26005,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320405,proposed,Proposed,4,0.4965489864607735,1.5953011974703895,0.08890265998456187,1.5953011974703895,0.08890265998456187,8.708008084211592,30.389601736832212,30.389601736832212,0.22009524582393247,55,-0.01718662399152303,1,"[2, 3]"
ellipse--demand_aligned|delay_2|26006|parameter_matched_constrained_bf_noilc,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1,3.01438606559824,11.02301350151407,0.6142885261317743,11.02301350151407,0.6142885261317743,3.01438606559824,11.02301350151407,11.02301350151407,1.6425428383413205,56,-0.32618140732235146,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26006|parameter_matched_constrained_bf_noilc,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,2,0.2890768103183563,0.9119775514199022,0.050822521976413,0.9119775514199022,0.050822521976413,3.3034628759165967,11.934991052933972,11.934991052933972,0.11127411256628861,45,-0.0021721472848376376,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26006|parameter_matched_constrained_bf_noilc,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,3,0.07510849277264418,0.14673225843488533,0.008177069070773764,0.14673225843488533,0.008177069070773764,3.378571368689241,12.081723311368858,12.081723311368858,0.01937015480583426,43,-5.260306397170545e-05,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26006|parameter_matched_constrained_bf_noilc,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.04467536454440328,0.06803274762488977,0.003791316799298865,0.06803274762488977,0.003791316799298865,3.4232467332336443,12.149756058993749,12.149756058993749,0.00994061813629088,40,-8.3563154542504e-06,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26006|proposed,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,proposed,Proposed,1,1.9737831447888898,7.19962265205671,0.40121928427551845,7.19962265205671,0.40121928427551845,1.9737831447888898,7.19962265205671,7.19962265205671,1.1234622437194943,45,-0.7635133925169071,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26006|proposed,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,proposed,Proposed,2,0.7739706085789411,2.83070307070629,0.15774891475747638,2.83070307070629,0.15774891475747638,2.7477537533678307,10.030325722763,10.030325722763,0.40037018371451794,45,-0.11465931099023594,1,"[2, 3]"
ellipse--demand_aligned|delay_2|26006|proposed,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,proposed,Proposed,3,0.2904955708727856,1.0488495338190276,0.05845009934671598,1.0488495338190276,0.05845009934671598,3.038249324240616,11.079175256582026,11.079175256582026,0.14951454981992995,44,-0.014856921193271321,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26006|proposed,S26006,26006,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320406,proposed,Proposed,4,0.12972981126958438,0.4560693384335347,0.025415750573266387,0.4560693384335347,0.025415750573266387,3.1679791355102003,11.53524459501556,11.53524459501556,0.055527707915722146,36,-0.0025896168462832573,1,"[2, 3]"
ellipse--demand_aligned|delay_2|26007|parameter_matched_constrained_bf_noilc,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1,4.063402283407878,14.2114261527959,0.7919718164576722,14.2114261527959,0.7919718164576722,4.063402283407878,14.2114261527959,14.2114261527959,1.9321411551145111,46,-0.48367897239897784,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26007|parameter_matched_constrained_bf_noilc,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,2,0.961314062354362,3.1642028347514755,0.17633412999761666,3.1642028347514755,0.17633412999761666,5.02471634576224,17.375628987547376,17.375628987547376,0.4090608014011874,49,-0.02076682696510833,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26007|parameter_matched_constrained_bf_noilc,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,3,0.27972232437453554,0.8474136005894168,0.04722451366485141,0.8474136005894168,0.04722451366485141,5.304438670136776,18.223042588136792,18.223042588136792,0.11910425837794847,47,-0.0015371228732253103,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26007|parameter_matched_constrained_bf_noilc,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.10150198390219305,0.21415722204614707,0.011934515391197978,0.21415722204614707,0.011934515391197978,5.405940654038969,18.43719981018294,18.43719981018294,0.028312910533283997,38,-0.00011591086656994377,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26007|proposed,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,proposed,Proposed,1,2.669073304723862,9.351612046997156,0.521144964624871,9.351612046997156,0.521144964624871,2.669073304723862,9.351612046997156,9.351612046997156,1.2632089018420878,52,-1.3069703792881013,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26007|proposed,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,proposed,Proposed,2,1.0507700489988419,3.6087556369444425,0.20110808909776282,3.6087556369444425,0.20110808909776282,3.719843353722704,12.960367683941598,12.960367683941598,0.448924281822503,52,-0.15820357920777423,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26007|proposed,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,proposed,Proposed,3,0.43803021304239764,1.4705292069026383,0.08194938879625534,1.4705292069026383,0.08194938879625534,4.157873566765102,14.430896890844236,14.430896890844236,0.1824710282536266,45,-0.017964409015471305,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26007|proposed,S26007,26007,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320407,proposed,Proposed,4,0.2318998661979456,0.759065987275621,0.04230109366157036,0.759065987275621,0.04230109366157036,4.389773432963048,15.189962878119857,15.189962878119857,0.10755012933293173,46,-0.004967883962942841,1,"[1, 2]"
ellipse--demand_aligned|delay_2|26008|parameter_matched_constrained_bf_noilc,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,1,4.745317553901195,16.62336857000323,0.9263841123672698,16.62336857000323,0.9263841123672698,4.745317553901195,16.62336857000323,16.62336857000323,2.295135123006933,53,-0.673303133982286,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26008|parameter_matched_constrained_bf_noilc,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,2,1.2093151127242725,3.987388676596704,0.22220848345370128,3.987388676596704,0.22220848345370128,5.954632666625468,20.610757246599935,20.610757246599935,0.5157775397219453,49,-0.03302842786849641,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26008|parameter_matched_constrained_bf_noilc,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,3,0.37587581379819035,1.158924103331119,0.06458431528148595,1.158924103331119,0.06458431528148595,6.330508480423658,21.769681349931055,21.769681349931055,0.1626829870296156,44,-0.002954430374211007,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26008|parameter_matched_constrained_bf_noilc,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,parameter_matched_constrained_bf_noilc,Parameter-matched constrained BF-NOILC,4,0.13386787267199116,0.3253753624110127,0.018132460038046683,0.3253753624110127,0.018132460038046683,6.464376353095649,22.095056712342068,22.095056712342068,0.046370959573852844,51,-0.00025096388327778516,1,"[0, 1, 2, 3, 4, 5]"
ellipse--demand_aligned|delay_2|26008|proposed,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,proposed,Proposed,1,3.135029730522953,10.997355346654198,0.612858653063945,10.997355346654198,0.612858653063945,3.135029730522953,10.997355346654198,10.997355346654198,1.5048912445890892,52,-1.7627099474549635,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26008|proposed,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,proposed,Proposed,2,1.2420604558131196,4.2679692199439545,0.237844625821699,4.2679692199439545,0.237844625821699,4.377090186336073,15.265324566598153,15.265324566598153,0.5384771744556298,52,-0.21764687523672716,1,"[3, 4]"
ellipse--demand_aligned|delay_2|26008|proposed,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,proposed,Proposed,3,0.5462788696102319,1.8306385694216367,0.10201749898387907,1.8306385694216367,0.10201749898387907,4.923369055946305,17.09596313601979,17.09596313601979,0.2436940138741237,48,-0.027379846935235815,1,"[2, 4]"
ellipse--demand_aligned|delay_2|26008|proposed,S26008,26008,ellipse--demand_aligned,ellipse,demand_aligned,delay_2,Added delay +2 steps,320408,proposed,Proposed,4,0.2654853279755723,0.8376949852588806,0.04668291640684056,0.8376949852588806,0.04668291640684056,5.188854383921877,17.933658121278672,17.933658121278672,0.11496751307035957,47,-0.004436716552784804,1,"[2, 3]"
