manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,compensation_gain,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_lag_steps,median_estimated_axis_lag_steps,configured_mean_delay_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1601,full_trajectory,0.0,10.654314642869762,2.283101740248812,2.283101740248812,0.44500937825863385,0.2142889352133732,0.6666666666666666,0.6666666666666666,0.9555968362517381,0.2771116650365554,0.28998805199429767,0.44500937825863385,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.2719827090000013
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1601,error_peak_dynamic,0.0,10.654314642869762,1.9770411830026098,1.9770411830026098,0.4053324342496102,0.1855624926870087,0.6666666666666666,0.5,0.9555968362517381,0.4511395856194397,0.4721024269910763,0.4053324342496102,3,"[[2, 3], [1, 3], [2, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.18511445799999926
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1601,dual_anchor_dynamic,0.0,10.654314642869762,1.3167315008758458,1.3167315008758458,0.3564714371653756,0.12358669187201528,0.6666666666666666,0.6666666666666666,0.9555968362517381,0.31550591267314637,0.3301663428592923,0.3564714371653756,1,"[[2, 3], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.24640616699999995
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1601,fixed_delay_dual_anchor,1.0,10.654314642869762,1.7454069361014477,1.7454069361014477,0.4786249644775402,0.16382160604479,0.6666666666666666,0.6666666666666666,0.9555968362517381,0.34792992219177193,0.3640969800156547,0.4786249644775402,2,"[[2, 3], [2, 3], [1, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[5, 6], [5, 6], [5, 6], [5, 6], [5, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",3.5,"[3.0, 4.0]",4.0,0.5,0.9992922822848891,0.2954122090000002
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1601,delay_aware_dual_anchor,0.25,10.654314642869762,1.275963431605241,1.275963431605241,0.3557183985077659,0.11976025435471442,0.6666666666666666,0.5,0.9555968362517381,0.30851146131969626,0.3228468843930155,0.3557183985077659,1,"[[2, 3], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[3, 4], [3, 4], [3, 4], [3, 4], [3, 4]]","[[5, 6], [5, 6], [5, 6], [5, 6], [5, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.75, 1.0], [0.75, 1.0], [0.75, 1.0], [0.75, 1.0], [0.75, 1.0]]",3.5,"[3.0, 4.0]",4.0,0.5,0.9993006419755235,0.2944080420000006
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1627,full_trajectory,0.0,11.631734398680258,2.0506460498840684,2.0506460498840684,0.4204732625450566,0.1762975304969769,0.6666666666666666,0.5,0.9737649673401546,0.25700205099280626,0.26392616248539835,0.4204732625450566,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.35139795799999973
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1627,error_peak_dynamic,0.0,11.631734398680258,2.241274092274465,2.241274092274465,0.3430552211978496,0.19268614769339654,0.6666666666666666,0.5,0.9737649673401546,0.41059297297713915,0.4216551085203615,0.3430552211978496,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.18260500000000057
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1627,dual_anchor_dynamic,0.0,11.631734398680258,1.2546204557523166,1.2546204557523166,0.3381157272099893,0.10786185557114049,0.6666666666666666,0.5,0.9737649673401546,0.3171490609641046,0.32569364436102005,0.3381157272099893,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.3131377499999992
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1627,fixed_delay_dual_anchor,1.0,11.631734398680258,2.1752515963765395,2.1752515963765395,0.46035678577588157,0.18701008137043987,0.6666666666666666,0.6666666666666666,0.9737649673401546,0.40457584819781606,0.41547587124942237,0.46035678577588157,2,"[[1, 3], [3, 4], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.5,"[0.0, 3.0]",2.0,0.5,0.9954730765762017,0.2847315419999994
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1627,delay_aware_dual_anchor,0.25,11.631734398680258,1.2031482178962107,1.2031482178962107,0.3254915615909597,0.10343669969224198,0.6666666666666666,0.3333333333333333,0.9737649673401546,0.3118878522849441,0.3202906889707357,0.3254915615909597,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[0, 3], [0, 3], [0, 3], [0, 3], [0, 3]]","[[2, 5], [2, 5], [2, 5], [2, 5], [2, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75], [0.0, 0.75]]",1.5,"[0.0, 3.0]",2.0,0.5,0.9955086506887862,0.26574679100000154
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1657,full_trajectory,0.0,15.707767417350528,3.7194673782576526,3.7194673782576526,0.4540231844190482,0.23679159994113444,0.6666666666666666,0.6666666666666666,1.3669383502272079,0.46624954500410015,0.3410903973296248,0.4540231844190482,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.27916900000000133
